,LINE,PATTERN_ABSTRACT,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
3492,3493,{i1ota2a3,D.r.m,LEXICON,[STEM-PV],{iDoTaram,{uDoTurim,PV_PASS,be_inflamed;flare_up,pos:verb asp:p vox:p mod:i,,intrans,,
3493,3494,>a1o2a3,D.r.m,LEXICON,[STEM-PV],>aDoram,>uDorim,PV_PASS,kindle;light,pos:verb asp:p vox:p mod:i,,intrans,,
3494,3495,1a2~a3,d.r.m,LEXICON,[STEM-PV],dar~am,dur~im,PV_PASS,clip;trim,pos:verb asp:p vox:p mod:i,,intrans,,
3495,3496,1a2a3,D.r.m,LEXICON,[STEM-PV],Darim,Durim,PV_PASS,be_inflamed;flare_up,pos:verb asp:p vox:p mod:i,,intrans,,
3496,3497,1a2a3,d.r.m,LEXICON,[STEM-PV],darim-a,durim,PV_PASS,fall_out,pos:verb asp:p vox:p mod:i,,intrans,,
3497,3498,ta1a2~3,D.r.m,LEXICON,[STEM-PV],taDar~am,tuDur~im,PV_PASS,be_inflamed;flare_up,pos:verb asp:p vox:p mod:i,,intrans,,
3498,3499,>a1o2a3,d.r.n,LEXICON,[STEM-PV],>adoran,>adoran,PV,be_filthy;be_dirty,pos:verb asp:p vox:a mod:i,,#n intrans,,
3499,3500,1a2a3,d.r.n,LEXICON,[STEM-PV],darin-a,darin,PV,be_filthy;be_dirty,pos:verb asp:p vox:a mod:i,,#n intrans,,
3500,3501,ta1a2~3,d.r.n,LEXICON,[STEM-PV],tadar~an,tadar~an,PV,have_tuberculosis,pos:verb asp:p vox:a mod:i,,#n trans,,
3501,3502,>a1o2a3,d.r.n,LEXICON,[STEM-PV],>adoran,>udorin,PV_PASS,be_filthy;be_dirty,pos:verb asp:p vox:p mod:i,,#n intrans,,
3502,3503,1a2a3,d.r.n,LEXICON,[STEM-PV],darin-a,durin,PV_PASS,be_filthy;be_dirty,pos:verb asp:p vox:p mod:i,,#n intrans,,
3503,3504,ta1a2~3,d.r.n,LEXICON,[STEM-PV],tadar~an,tudur~in,PV_PASS,have_tuberculosis,pos:verb asp:p vox:p mod:i,,#n intrans,,
3504,3505,{i1ota2a3,D.r.r,LEXICON,[STEM-PV],{iDoTar~,{iDoTar~,PV,compel;force;oblige,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3505,3506,{i1ota2a3,D.r.r,LEXICON,[STEM-PV],{iDoTar~,{iDoTarar,PV,compel;force;oblige,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3506,3507,{isota1o2a3,d.r.r,LEXICON,[STEM-PV],{isotadar~,{isotadar~,PV,stream;be_abundant,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3507,3508,{isota1o2a3,d.r.r,LEXICON,[STEM-PV],{isotadar~,{isotadorar,PV,stream;be_abundant,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3508,3509,>a1o2a3,d.r.r,LEXICON,[STEM-PV],>adar~,>adorar,PV,make_flow;bestow_lavishly;yield,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3509,3510,>a1o2a3,D.r.r,LEXICON,[STEM-PV],>aDar~,>aDorar,PV,damage;injure,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3510,3511,>a1o2a3,d.r.r,LEXICON,[STEM-PV],>adar~,>adar~,PV,make_flow;bestow_lavishly;yield,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3511,3512,>a1o2a3,D.r.r,LEXICON,[STEM-PV],>aDar~,>aDar~,PV,damage;injure,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3512,3513,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-i,dar~,PV,stream;accrue;be_abundant,pos:verb asp:p vox:a mod:i,v-suff,gem intrans,,
3513,3514,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-i,darar,PV,stream;accrue;be_abundant,pos:verb asp:p vox:a mod:i,c-suff,gem intrans,,
3514,3515,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-u,dar~,PV,stream;accrue;be_abundant,pos:verb asp:p vox:a mod:i,v-suff,gem intrans,,
3515,3516,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-u,darar,PV,stream;accrue;be_abundant,pos:verb asp:p vox:a mod:i,c-suff,gem intrans,,
3516,3517,1a2a3,D.r.r,LEXICON,[STEM-PV],Dar~-u,Dar~,PV,harm;injure,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3517,3518,1a2a3,D.r.r,LEXICON,[STEM-PV],Dar~-u,Darar,PV,harm;injure,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3518,3519,1a2~a3,D.r.r,LEXICON,[STEM-PV],Dar~ar,Dar~ar,PV,damage;injure,pos:verb asp:p vox:a mod:i,,trans,,
3519,3520,ta1a2~3,D.r.r,LEXICON,[STEM-PV],taDar~ar,taDar~ar,PV,complain;be_injured,pos:verb asp:p vox:a mod:i,,trans,,
3520,3521,{i1ota2a3,D.r.r,LEXICON,[STEM-PV],{iDoTar~,{uDoTur~,PV_PASS,compel;force;oblige,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3521,3522,{i1ota2a3,D.r.r,LEXICON,[STEM-PV],{iDoTar~,{uDoTurir,PV_PASS,compel;force;oblige,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3522,3523,{isota1o2a3,d.r.r,LEXICON,[STEM-PV],{isotadar~,{usotudir~,PV_PASS,stream;be_abundant,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3523,3524,{isota1o2a3,d.r.r,LEXICON,[STEM-PV],{isotadar~,{usotudorir,PV_PASS,stream;be_abundant,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3524,3525,>a1o2a3,d.r.r,LEXICON,[STEM-PV],>adar~,>udorir,PV_PASS,make_flow;bestow_lavishly;yield,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3525,3526,>a1o2a3,D.r.r,LEXICON,[STEM-PV],>aDar~,>uDorir,PV_PASS,damage;injure,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3526,3527,>a1o2a3,d.r.r,LEXICON,[STEM-PV],>adar~,>udir~,PV_PASS,make_flow;bestow_lavishly;yield,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3527,3528,>a1o2a3,D.r.r,LEXICON,[STEM-PV],>aDar~,>uDir~,PV_PASS,damage;injure,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3528,3529,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-i,dur~,PV_PASS,stream;accrue;be_abundant,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3529,3530,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-i,durir,PV_PASS,stream;accrue;be_abundant,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3530,3531,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-u,dur~,PV_PASS,stream;accrue;be_abundant,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3531,3532,1a2a3,d.r.r,LEXICON,[STEM-PV],dar~-u,durir,PV_PASS,stream;accrue;be_abundant,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3532,3533,1a2a3,D.r.r,LEXICON,[STEM-PV],Dar~-u,Dur~,PV_PASS,harm;injure,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3533,3534,1a2a3,D.r.r,LEXICON,[STEM-PV],Dar~-u,Durir,PV_PASS,harm;injure,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3534,3535,1a2~a3,D.r.r,LEXICON,[STEM-PV],Dar~ar,Dur~ir,PV_PASS,damage;injure,pos:verb asp:p vox:p mod:i,,intrans,,
3535,3536,ta1a2~3,D.r.r,LEXICON,[STEM-PV],taDar~ar,tuDur~ir,PV_PASS,complain;be_injured,pos:verb asp:p vox:p mod:i,,intrans,,
3536,3537,{ino1a2a3,d.r.s,LEXICON,[STEM-PV],{inodaras,{inodaras,PV,be_wiped_out;be_effaced,pos:verb asp:p vox:a mod:i,,intrans,,
3537,3538,>a1o2a3,D.r.s,LEXICON,[STEM-PV],>aDoras,>aDoras,PV,set_on_edge;make_dull,pos:verb asp:p vox:a mod:i,,trans,,
3538,3539,1a2~a3,d.r.s,LEXICON,[STEM-PV],dar~as,dar~as,PV,teach;instruct,pos:verb asp:p vox:a mod:i,,trans,,
3539,3540,1a2~a3,D.r.s,LEXICON,[STEM-PV],Dar~as,Dar~as,PV,indent;harden,pos:verb asp:p vox:a mod:i,,trans,,
3540,3541,1A2a3,d.r.s,LEXICON,[STEM-PV],dAras,dAras,PV,study_together,pos:verb asp:p vox:a mod:i,,trans,,
3541,3542,1a2a3,d.r.s,LEXICON,[STEM-PV],daras-u,daras,PV,study;learn,pos:verb asp:p vox:a mod:i,,ditrans,,
3542,3543,ta1A2a3,d.r.s,LEXICON,[STEM-PV],tadAras,tadAras,PV,study_together,pos:verb asp:p vox:a mod:i,,trans,,
3543,3544,{ino1a2a3,d.r.s,LEXICON,[STEM-PV],{inodaras,{unoduris,PV_PASS,be_wiped_out;be_effaced,pos:verb asp:p vox:p mod:i,,intrans,,
3544,3545,>a1o2a3,D.r.s,LEXICON,[STEM-PV],>aDoras,>uDoris,PV_PASS,set_on_edge;make_dull,pos:verb asp:p vox:p mod:i,,intrans,,
3545,3546,1a2~a3,d.r.s,LEXICON,[STEM-PV],dar~as,dur~is,PV_PASS,teach;instruct,pos:verb asp:p vox:p mod:i,,intrans,,
3546,3547,1a2~a3,D.r.s,LEXICON,[STEM-PV],Dar~as,Dur~is,PV_PASS,indent;harden,pos:verb asp:p vox:p mod:i,,intrans,,
3547,3548,1A2a3,d.r.s,LEXICON,[STEM-PV],dAras,duwris,PV_PASS,study_together,pos:verb asp:p vox:p mod:i,,intrans,,
3548,3549,1a2a3,d.r.s,LEXICON,[STEM-PV],daras-u,duris,PV_PASS,study;learn,pos:verb asp:p vox:p mod:i,,intrans,,
3549,3550,ta1A2a3,d.r.s,LEXICON,[STEM-PV],tadAras,tuduwris,PV_PASS,study_together,pos:verb asp:p vox:p mod:i,,intrans,,
3550,3551,1a2a3,D.r.T,LEXICON,[STEM-PV],DaraT,DaraT,PV,break_wind;fart,pos:verb asp:p vox:a mod:i,,trans,,
3551,3552,1a2a3,D.r.T,LEXICON,[STEM-PV],DaraT,DuriT,PV_PASS,break_wind;fart,pos:verb asp:p vox:p mod:i,,intrans,,
3552,3553,>a1o2a3,d.r.y,LEXICON,[STEM-PV],>adoraY,>ador,PV,inform,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3553,3554,1a2~a3,D.r.y,LEXICON,[STEM-PV],Dar~aY,Dar~,PV,provoke;excite,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3554,3555,1A2a3,d.r.y,LEXICON,[STEM-PV],dAraY,dAr,PV,flatter;deceive;shelter,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3555,3556,1a2a3,d.r.y,LEXICON,[STEM-PV],daraY-i,dar,PV,know;be_aware_of;notice,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3556,3557,ta1A2a3,d.r.y,LEXICON,[STEM-PV],tadAraY,tadAr,PV,hide,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3557,3558,>a1o2a3,d.r.y,LEXICON,[STEM-PV],>adoraY,>udor,PV_PASS,inform,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3558,3559,1a2~a3,D.r.y,LEXICON,[STEM-PV],Dar~aY,Dur~,PV_PASS,provoke;excite,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3559,3560,1A2a3,d.r.y,LEXICON,[STEM-PV],dAraY,duwr,PV_PASS,flatter;deceive;shelter,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3560,3561,1a2a3,d.r.y,LEXICON,[STEM-PV],daraY-i,dur,PV_PASS,know;be_aware_of;notice,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3561,3562,ta1A2a3,d.r.y,LEXICON,[STEM-PV],tadAraY,tuduwr,PV_PASS,hide,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3562,3563,1a2a3,d.r.z,LEXICON,[STEM-PV],daraz-u,daraz,PV,sew;stitch,pos:verb asp:p vox:a mod:i,,trans,,
3563,3564,1a2a3,d.r.z,LEXICON,[STEM-PV],daraz-u,duriz,PV_PASS,sew;stitch,pos:verb asp:p vox:p mod:i,,intrans,,
3564,3565,1a2a3,d.s.r,LEXICON,[STEM-PV],dasar-u,dasar,PV,push;shove,pos:verb asp:p vox:a mod:i,,trans,,
3565,3566,1a2a3,d.s.r,LEXICON,[STEM-PV],dasar-u,dusir,PV_PASS,push;shove,pos:verb asp:p vox:p mod:i,,intrans,,
3566,3567,{ino1a2a3,d.s.s,LEXICON,[STEM-PV],{inodas~,{inodas~,PV,sneak;be_hidden,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3567,3568,{ino1a2a3,d.s.s,LEXICON,[STEM-PV],{inodas~,{inodasas,PV,sneak;be_hidden,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3568,3569,1a2a3,d.s.s,LEXICON,[STEM-PV],das~-u,das~,PV,insert;stick,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
3569,3570,1a2a3,d.s.s,LEXICON,[STEM-PV],das~-u,dasas,PV,insert;stick,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
3570,3571,1a2~a3,d.s.s,LEXICON,[STEM-PV],das~as,das~as,PV,shove;insert,pos:verb asp:p vox:a mod:i,,trans,,
3571,3572,ta1a2~3,d.s.s,LEXICON,[STEM-PV],tadas~as,tadas~as,PV,be_hidden,pos:verb asp:p vox:a mod:i,,intrans,,
3572,3573,{ino1a2a3,d.s.s,LEXICON,[STEM-PV],{inodas~,{unodus~,PV_PASS,sneak;be_hidden,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3573,3574,{ino1a2a3,d.s.s,LEXICON,[STEM-PV],{inodas~,{unodusis,PV_PASS,sneak;be_hidden,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3574,3575,1a2a3,d.s.s,LEXICON,[STEM-PV],das~-u,dus~,PV_PASS,insert;stick,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
3575,3576,1a2a3,d.s.s,LEXICON,[STEM-PV],das~-u,dusis,PV_PASS,insert;stick,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
3576,3577,1a2~a3,d.s.s,LEXICON,[STEM-PV],das~as,dus~is,PV_PASS,shove;insert,pos:verb asp:p vox:p mod:i,,intrans,,
3577,3578,ta1a2~3,d.s.s,LEXICON,[STEM-PV],tadas~as,tudus~is,PV_PASS,be_hidden,pos:verb asp:p vox:p mod:i,,intrans,,
3578,3579,1a2~a3,d.s.y,LEXICON,[STEM-PV],das~aY,das~,PV,introduce;bring_in,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
3579,3580,ta1a2~3,d.s.y,LEXICON,[STEM-PV],tadas~aY,tadas~,PV,be_hidden;be_concealed;penetrate,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
3580,3581,1a2~a3,d.s.y,LEXICON,[STEM-PV],das~aY,dus~,PV_PASS,introduce;bring_in,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3581,3582,ta1a2~3,d.s.y,LEXICON,[STEM-PV],tadas~aY,tudus~,PV_PASS,be_hidden;be_concealed;penetrate,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
3582,3583,{i1ota2a3,d.v.r,LEXICON,[STEM-PV],{id~avar,{id~avar,PV,wrap_oneself;cover_oneself,pos:verb asp:p vox:a mod:i,,intrans,,
3583,3584,{ino1a2a3,d.v.r,LEXICON,[STEM-PV],{inodavar,{inodavar,PV,be_obliterated;become_extinct;be_forgotten,pos:verb asp:p vox:a mod:i,,intrans,,
3584,3585,1a2~a3,d.v.r,LEXICON,[STEM-PV],dav~ar,dav~ar,PV,cover;destroy;envelop,pos:verb asp:p vox:a mod:i,,trans,,
3585,3586,1a2a3,d.v.r,LEXICON,[STEM-PV],davar-u,davar,PV,be_forgotten;be_obliterated,pos:verb asp:p vox:a mod:i,,intrans,,
3586,3587,ta1a2~3,d.v.r,LEXICON,[STEM-PV],tadav~ar,tadav~ar,PV,wrap_oneself;cover_oneself,pos:verb asp:p vox:a mod:i,,trans,,
3587,3588,{i1ota2a3,d.v.r,LEXICON,[STEM-PV],{id~avar,{ud~uvir,PV_PASS,wrap_oneself;cover_oneself,pos:verb asp:p vox:p mod:i,,intrans,,
3588,3589,{ino1a2a3,d.v.r,LEXICON,[STEM-PV],{inodavar,{unoduvir,PV_PASS,be_obliterated;become_extinct;be_forgotten,pos:verb asp:p vox:p mod:i,,intrans,,
3589,3590,1a2~a3,d.v.r,LEXICON,[STEM-PV],dav~ar,duv~ir,PV_PASS,cover;destroy;envelop,pos:verb asp:p vox:p mod:i,,intrans,,
3590,3591,1a2a3,d.v.r,LEXICON,[STEM-PV],davar-u,duvir,PV_PASS,be_forgotten;be_obliterated,pos:verb asp:p vox:p mod:i,,intrans,,
3591,3592,ta1a2~3,d.v.r,LEXICON,[STEM-PV],tadav~ar,tuduv~ir,PV_PASS,wrap_oneself;cover_oneself,pos:verb asp:p vox:p mod:i,,intrans,,
3592,3593,{isota1o2a3,D.w.>,LEXICON,[STEM-PV],{isotaDA',{isotaD,PV,be_lit;become_clear,pos:verb asp:p vox:a mod:i,,#-A' intrans,,
3593,3594,>a1o2a3,D.w.>,LEXICON,[STEM-PV],>aDA',>aD,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,,#-A' trans,,
3594,3595,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-i,D,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,v-suff,#-A' hollow trans,,
3595,3596,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-i,Du&,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3596,3597,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-u,D,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,v-suff,#-A' hollow trans,,
3597,3598,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-u,Du&,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3598,3599,1a2~a3,D.w.>,LEXICON,[STEM-PV],Daw~a>,Daw~,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,,#-a> trans,,
3599,3600,ta1a2~3,D.w.>,LEXICON,[STEM-PV],taDaw~a>,taDaw~,PV,shine;illuminate,pos:verb asp:p vox:a mod:i,,#-a> trans,,
3600,3601,{isota1o2a3,D.w.>,LEXICON,[STEM-PV],{isotaDA',{usotuD,PV_PASS,be_lit;become_clear,pos:verb asp:p vox:p mod:i,,#-iy' intrans,,
3601,3602,>a1o2a3,D.w.>,LEXICON,[STEM-PV],>aDA',>uD,PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,,#-iy' intrans,,
3602,3603,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-i,D,PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,v-suff,#-iy' hollow intrans,,
3603,3604,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-i,Du&,PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3604,3605,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-u,D,PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,v-suff,#-iy' hollow intrans,,
3605,3606,1a2a3,D.w.>,LEXICON,[STEM-PV],DA'-u,Du&,PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3606,3607,1a2~a3,D.w.>,LEXICON,[STEM-PV],Daw~a>,Duw~i},PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,,intrans,,
3607,3608,ta1a2~3,D.w.>,LEXICON,[STEM-PV],taDaw~a>,tuDuw~i},PV_PASS,shine;illuminate,pos:verb asp:p vox:p mod:i,,intrans,,
3608,3609,1a2a3,d.w.$,LEXICON,[STEM-PV],dawa$-i,dawa$,PV,make_noise;raise_hell,pos:verb asp:p vox:a mod:i,,trans,,
3609,3610,1a2a3,d.w.$,LEXICON,[STEM-PV],dawa$-i,duwi$,PV_PASS,make_noise;raise_hell,pos:verb asp:p vox:p mod:i,,intrans,,
3610,3611,1a2a3,d.w.b,LEXICON,[STEM-PV],dAb-u,dAb,PV,be_worn_out,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
3611,3612,1a2a3,d.w.b,LEXICON,[STEM-PV],dAb-u,dub,PV,be_worn_out,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
3612,3613,1a2~a3,d.w.b,LEXICON,[STEM-PV],daw~ab,daw~ab,PV,wear_out;ruin,pos:verb asp:p vox:a mod:i,,trans,,
3613,3614,1a2a3,d.w.b,LEXICON,[STEM-PV],dAb-u,diyb,PV_PASS,be_worn_out,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
3614,3615,1a2a3,d.w.b,LEXICON,[STEM-PV],dAb-u,dub,PV_PASS,be_worn_out,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3615,3616,1a2~a3,d.w.b,LEXICON,[STEM-PV],daw~ab,duw~ib,PV_PASS,wear_out;ruin,pos:verb asp:p vox:p mod:i,,intrans,,
3616,3617,1a2~a3,d.w.d,LEXICON,[STEM-PV],daw~ad,daw~ad,PV,become_worm-eaten,pos:verb asp:p vox:a mod:i,,intrans,,
3617,3618,1a2~a3,d.w.d,LEXICON,[STEM-PV],daw~ad,duw~id,PV_PASS,become_worm-eaten,pos:verb asp:p vox:p mod:i,,intrans,,
3618,3619,1a2a3,D.w.E,LEXICON,[STEM-PV],DAE-u,DAE,PV,emanate;be_fragrant,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
3619,3620,1a2a3,D.w.E,LEXICON,[STEM-PV],DAE-u,DuE,PV,emanate;be_fragrant,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
3620,3621,ta1a2~3,D.w.E,LEXICON,[STEM-PV],taDaw~aE,taDaw~aE,PV,emanate;be_fragrant,pos:verb asp:p vox:a mod:i,,intrans,,
3621,3622,1a2a3,D.w.E,LEXICON,[STEM-PV],DAE-u,DiyE,PV_PASS,emanate;be_fragrant,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
3622,3623,1a2a3,D.w.E,LEXICON,[STEM-PV],DAE-u,DuE,PV_PASS,emanate;be_fragrant,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3623,3624,ta1a2~3,D.w.E,LEXICON,[STEM-PV],taDaw~aE,tuDuw~iE,PV_PASS,emanate;be_fragrant,pos:verb asp:p vox:p mod:i,,intrans,,
3624,3625,1a2a3,d.w.f,LEXICON,[STEM-PV],dAf-u,duf,PV,mix;mingle,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3625,3626,1a2a3,d.w.f,LEXICON,[STEM-PV],dAf-u,dAf,PV,mix;mingle,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
3626,3627,1a2a3,d.w.f,LEXICON,[STEM-PV],dAf-u,duf,PV_PASS,mix;mingle,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3627,3628,1a2a3,d.w.f,LEXICON,[STEM-PV],dAf-u,diyf,PV_PASS,mix;mingle,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
3628,3629,1a2~a3,d.w.g,LEXICON,[STEM-PV],daw~ag,daw~ag,PV,imprint;brand,pos:verb asp:p vox:a mod:i,,trans,,
3629,3630,1a2~a3,d.w.g,LEXICON,[STEM-PV],daw~ag,duw~ig,PV_PASS,imprint;brand,pos:verb asp:p vox:p mod:i,,intrans,,
3630,3631,1a2~a3,d.w.k,LEXICON,[STEM-PV],daw~ak,daw~ak,PV,chatter;prattle,pos:verb asp:p vox:a mod:i,,trans,,
3631,3632,1a2~a3,d.w.k,LEXICON,[STEM-PV],daw~ak,duw~ik,PV_PASS,chatter;prattle,pos:verb asp:p vox:p mod:i,,intrans,,
3632,3633,>a1o2a3,d.w.l,LEXICON,[STEM-PV],>adAl,>adal,PV,transfer_power;substitute,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3633,3634,>a1o2a3,d.w.l,LEXICON,[STEM-PV],>adAl,>adAl,PV,transfer_power;substitute,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
3634,3635,1a2a3,d.w.l,LEXICON,[STEM-PV],dAl-u,dul,PV,rotate;change,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3635,3636,1a2a3,d.w.l,LEXICON,[STEM-PV],dAl-u,dAl,PV,rotate;change,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
3636,3637,1A2a3,d.w.l,LEXICON,[STEM-PV],dAwal,dAwal,PV,alternate;rotate,pos:verb asp:p vox:a mod:i,,trans,,
3637,3638,ta1A2a3,d.w.l,LEXICON,[STEM-PV],tadAwal,tadAwal,PV,alternate;parley;circulate,pos:verb asp:p vox:a mod:i,,trans,,
3638,3639,>a1o2a3,d.w.l,LEXICON,[STEM-PV],>adAl,>udil,PV_PASS,transfer_power;substitute,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3639,3640,>a1o2a3,d.w.l,LEXICON,[STEM-PV],>adAl,>udiyl,PV_PASS,transfer_power;substitute,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
3640,3641,1a2a3,d.w.l,LEXICON,[STEM-PV],dAl-u,dul,PV_PASS,rotate;change,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
3641,3642,1a2a3,d.w.l,LEXICON,[STEM-PV],dAl-u,diyl,PV_PASS,rotate;change,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
3642,3643,1A2a3,d.w.l,LEXICON,[STEM-PV],dAwal,duwwil,PV_PASS,alternate;rotate,pos:verb asp:p vox:p mod:i,,intrans,,
3643,3644,ta1A2a3,d.w.l,LEXICON,[STEM-PV],tadAwal,tuduwwil,PV_PASS,alternate;parley;circulate,pos:verb asp:p vox:p mod:i,,intrans,,
3644,3645,{isota1o2a3,d.w.m,LEXICON,[STEM-PV],{isotadAm,{isotadam,PV,make_last;continue,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3645,3646,{isota1o2a3,d.w.m,LEXICON,[STEM-PV],{isotadAm,{isotadAm,PV,make_last;continue,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
3646,3647,>a1o2a3,d.w.m,LEXICON,[STEM-PV],>adAm,>adam,PV,perpetuate,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
3647,3648,>a1o2a3,d.w.m,LEXICON,[STEM-PV],>adAm,>adAm,PV,perpetuate,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
3648,3649,1a2a3,d.w.m,LEXICON,[STEM-PV],dAm,dum,PV,last;persevere;continue,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
3649,3650,1a2a3,d.w.m,LEXICON,[STEM-PV],dAm,dAm,PV,last;persevere;continue,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
3650,3651,1a2~a3,d.w.m,LEXICON,[STEM-PV],daw~am,daw~am,PV,revolve;spin,pos:verb asp:p vox:a mod:i,,trans,,
3651,3652,1A2a3,d.w.m,LEXICON,[STEM-PV],dAwam,dAwam,PV,continue;persevere,pos:verb asp:p vox:a mod:i,,trans,,
