,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
3243,3244,{i1ota2a3,g.w.l,c+n.w.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{igotAl,gotal,IV,assassinate;murder,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3244,3245,1a2a3,g.w.l,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],gAl-u,gul,IV,seize;snatch;destroy,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3245,3246,1a2a3,g.w.l,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],gAl-u,guwl,IV,seize;snatch;destroy,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3246,3247,{isota1o2a3,g.w.r,c+n.w.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotagowar,sotagowir,IV,do_speleology,pos:verb asp:i vox:a,,a-# trans,,
3247,3248,1a2a3,g.w.r,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],gAr-u,gur,IV,penetrate,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3248,3249,1a2a3,g.w.r,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],gAr-u,guwr,IV,penetrate,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3249,3250,ta1a2~3,g.w.r,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagaw~ar,tagaw~ar,IV,descend,pos:verb asp:i vox:a,,a-# trans,,
3250,3251,1a2a3,g.w.S,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],gAS-u,guS,IV,plunge;immerse;dive,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3251,3252,1a2a3,g.w.S,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],gAS-u,guwS,IV,plunge;immerse;dive,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3252,3253,1a2~a3,g.w.S,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gaw~aS,gaw~iS,IV,immerse;plunge,pos:verb asp:i vox:a,,u-# trans,,
3253,3254,1a2~a3,g.w.T,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gaw~aT,gaw~iT,IV,deepen,pos:verb asp:i vox:a,,u-# trans,,
3254,3255,ta1a2~3,g.w.T,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagaw~aT,tagaw~aT,IV,defecate,pos:verb asp:i vox:a,,a-# trans,,
3255,3256,{isota1o2a3,g.w.v,c+n.w.c-n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotagAv,sotagiv,IV,ask_for_help;seek_aid,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3256,3257,{isota1o2a3,g.w.v,c+n.w.c-n,{isota1A3,sota1iy3,LEXICON,[STEM-IV],{isotagAv,sotagiyv,IV,ask_for_help;seek_aid,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3257,3258,>a1o2a3,g.w.v,c+n.w.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>agAv,giv,IV,help;succor,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
3258,3259,>a1o2a3,g.w.v,c+n.w.c-n,>a1A3,1iy3,LEXICON,[STEM-IV],>agAv,giyv,IV,help;succor,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
3259,3260,1a2a3,g.w.v,c+n.w.c-n,1A3-i,1i3,LEXICON,[STEM-IV],gAv-i,giv,IV,send_rain,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3260,3261,1a2a3,g.w.v,c+n.w.c-n,1A3-i,1iy3,LEXICON,[STEM-IV],gAv-i,giyv,IV,send_rain,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3261,3262,1a2~a3,g.w.v,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gaw~av,gaw~iv,IV,cry_for_help,pos:verb asp:i vox:a,,u-# trans,,
3262,3263,{isota1o2a3,g.w.y,c+n.w.y,{isota1o2aY,sota1o2,LEXICON,[STEM-IV],{isotagowaY,sotagow,IV,mislead;seduce,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3263,3264,>a1o2a3,g.w.y,c+n.w.y,>a1o2aY,1o2,LEXICON,[STEM-IV],>agowaY,gow,IV,mislead;seduce,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
3264,3265,1a2~a3,g.w.y,c+n.w.y,1a2~aY,1a2~,LEXICON,[STEM-IV],gaw~aY,gaw~,IV,mislead;seduce,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
3265,3266,1a2a3,g.w.y,c+n.w.y,1a2aY-i,1o2,LEXICON,[STEM-IV],gawaY-i,gow,IV,stray;mislead,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3266,3267,1a2a3,g.w.y,c+n.w.y,1a2i3-a,1o2,LEXICON,[STEM-IV],gawiy-a,gow,IV,covet,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
3267,3268,1a2~a3,g.w.z,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gaw~az,gaw~iz,IV,gasify,pos:verb asp:i vox:a,,u-# trans,,
3268,3269,ta1a2~3,g.w.z,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagaw~az,tagaw~az,IV,become_gaseous,pos:verb asp:i vox:a,,a-# intrans,,
3269,3270,{i1ota2a3,g.y.b,c+n.y.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{igotAb,gotAb,IV,denigrate;slander,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3270,3271,{i1ota2a3,g.y.b,c+n.y.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{igotAb,gotab,IV,denigrate;slander,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3271,3272,{isota1o2a3,g.y.b,c+n.y.c-n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotagAb,sotagib,IV,denigrate;slander,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3272,3273,{isota1o2a3,g.y.b,c+n.y.c-n,{isota1A3,sota1i23,LEXICON,[STEM-IV],{isotagAb,sotagiyb,IV,denigrate;slander,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3273,3274,1a2a3,g.y.b,c+n.y.c-n,1A3-i,1i3,LEXICON,[STEM-IV],gAb-i,gib,IV,be_absent,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
3274,3275,1a2a3,g.y.b,c+n.y.c-n,1A3-i,1i23,LEXICON,[STEM-IV],gAb-i,giyb,IV,be_absent,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
3275,3276,1a2~a3,g.y.b,c+n.y.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gay~ab,gay~ib,IV,remove,pos:verb asp:i vox:a,,u-# trans,,
3276,3277,ta1a2~3,g.y.b,c+n.y.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagay~ab,tagay~ab,IV,be_absent,pos:verb asp:i vox:a,,a-# intrans,,
3277,3278,1a2a3,g.y.D,c+n.y.c-n,1A3-i,1i3,LEXICON,[STEM-IV],gAD-i,giD,IV,diminish;dwindle;pale,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3278,3279,1a2a3,g.y.D,c+n.y.c-n,1A3-i,1i23,LEXICON,[STEM-IV],gAD-i,giyD,IV,diminish;dwindle;pale,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3279,3280,ta1A2a3,g.y.d,c+n.y.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],tagAyad,tagAyad,IV,walk_gracefully,pos:verb asp:i vox:a,,a-# trans,,
3280,3281,>a1o2a3,g.y.m,c+n.y.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>agAm,gim,IV,become_overcast/blurred,pos:verb asp:i vox:a,c-suff,u-# hollow intrans,,
3281,3282,>a1o2a3,g.y.m,c+n.y.c-n,>a1A3,1i23,LEXICON,[STEM-IV],>agAm,giym,IV,become_overcast/blurred,pos:verb asp:i vox:a,v-suff,u-# hollow intrans,,
3282,3283,1a2a3,g.y.m,c+n.y.c-n,1A3-i,1i3,LEXICON,[STEM-IV],gAm-i,gim,IV,become_overcast/blurred,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
3283,3284,1a2a3,g.y.m,c+n.y.c-n,1A3-i,1i23,LEXICON,[STEM-IV],gAm-i,giym,IV,become_overcast/blurred,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
3284,3285,1a2~a3,g.y.m,c+n.y.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gay~am,gay~im,IV,be_overcast/blurred,pos:verb asp:i vox:a,,u-# trans,,
3285,3286,ta1a2~3,g.y.m,c+n.y.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagay~am,tagay~am,IV,be_overcast/blurred,pos:verb asp:i vox:a,,a-# intrans,,
3286,3287,>a1o2a3,g.y.r,c+n.y.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>agAr,gir,IV,attack;invade;raid;make_jealous,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
3287,3288,>a1o2a3,g.y.r,c+n.y.c-n,>a1A3,1i23,LEXICON,[STEM-IV],>agAr,giyr,IV,attack;invade;raid;make_jealous,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
3288,3289,1a2~a3,g.y.r,c+n.y.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gay~ar,gay~ir,IV,change;modify,pos:verb asp:i vox:a,,u-# trans,,
3289,3290,1A2a3,g.y.r,c+n.y.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],gAyar,gAyir,IV,be_at_odds_with;be_in_contrast_with,pos:verb asp:i vox:a,,u-# trans,,
3290,3291,ta1a2~3,g.y.r,c+n.y.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagay~ar,tagay~ar,IV,be_changed;be_modified,pos:verb asp:i vox:a,,a-# intrans,,
3291,3292,ta1A2a3,g.y.r,c+n.y.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],tagAyar,tagAyar,IV,be_different;be_heterogeneous,pos:verb asp:i vox:a,,a-# intrans,,
3292,3293,{i1ota2a3,g.y.Z,c+n.y.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{igotAZ,gotAZ,IV,become_enraged;be_irritated,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
3293,3294,{i1ota2a3,g.y.Z,c+n.y.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{igotAZ,gotaZ,IV,become_enraged;be_irritated,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
3294,3295,{ino1a2a3,g.y.Z,c+n.y.c-n,{ino1A3,no1A3,LEXICON,[STEM-IV],{inogAZ,nogAZ,IV,become_enraged;be_irritated,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
3295,3296,{ino1a2a3,g.y.Z,c+n.y.c-n,{ino1A3,no1a3,LEXICON,[STEM-IV],{inogAZ,nogaZ,IV,become_enraged;be_irritated,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
3296,3297,>a1o2a3,g.y.Z,c+n.y.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>agAZ,giZ,IV,enrage;irritate,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
3297,3298,>a1o2a3,g.y.Z,c+n.y.c-n,>a1A3,1i23,LEXICON,[STEM-IV],>agAZ,giyZ,IV,enrage;irritate,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
3298,3299,1a2~a3,g.y.Z,c+n.y.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],gay~aZ,gay~iZ,IV,enrage;irritate,pos:verb asp:i vox:a,,u-# trans,,
3299,3300,1a2a3,g.y.Z,c+n.y.c-n,1A3-i,1i3,LEXICON,[STEM-IV],gAZ-i,giZ,IV,enrage;irritate,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
3300,3301,1a2a3,g.y.Z,c+n.y.c-n,1A3-i,1i23,LEXICON,[STEM-IV],gAZ-i,giyZ,IV,enrage;irritate,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
3301,3302,ta1a2~3,g.y.Z,c+n.y.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagay~aZ,tagay~aZ,IV,become_enraged;be_irritated,pos:verb asp:i vox:a,,a-# intrans,,
3302,3303,{i1ota2a3,g.z.l,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{igotazal,gotazil,IV,spin,pos:verb asp:i vox:a,,a-# trans,,
3303,3304,1A2a3,g.z.l,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],gAzal,gAzil,IV,court;flirt_with,pos:verb asp:i vox:a,,u-# trans,,
3304,3305,1a2a3,g.z.l,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],gazal-i,gozil,IV,spin,pos:verb asp:i vox:a,,a-# trans,,
3305,3306,1a2a3,g.z.l,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],gazil-a,gozal,IV,woo;flirt_with,pos:verb asp:i vox:a,,a-# trans,,
3306,3307,ta1a2~3,g.z.l,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tagaz~al,tagaz~al,IV,flirt_with;make_eyes_at,pos:verb asp:i vox:a,,a-# trans,,
3307,3308,ta1A2a3,g.z.l,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],tagAzal,tagAzal,IV,flirt_with_each_other,pos:verb asp:i vox:a,,a-# trans,,
3308,3309,1a2a3,g.z.r,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],gazur-u,gozur,IV,be_abundant,pos:verb asp:i vox:a,,a-# intrans,,
3309,3310,1a2a3,g.z.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],gazA-u,goz,IV,invade;conquer,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
3310,3311,>a1o2a3,g.z.z,c+n.c-n.2,>a1a2~,1i2~,LEXICON,[STEM-IV],>agaz~,giz~,IV,be_thorny,pos:verb asp:i vox:a,v-suff,u-# gem intrans,,
3311,3312,>a1o2a3,g.z.z,c+n.c-n.2,>a1a2~,1o2i3,LEXICON,[STEM-IV],>agaz~,goziz,IV,be_thorny,pos:verb asp:i vox:a,c-suff,u-# gem intrans,,
3312,3313,1a2~a3,h.*.b,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],ha*~ab,ha*~ib,IV,prune;refine;educate,pos:verb asp:i vox:a,,u-# trans,,
3313,3314,1a2a3,h.*.b,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],ha*ab-i,ho*ib,IV,prune;clean;polish,pos:verb asp:i vox:a,,a-# trans,,
3314,3315,ta1a2~3,h.*.b,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taha*~ab,taha*~ab,IV,be_refined;be_educated,pos:verb asp:i vox:a,,a-# intrans,,
3315,3316,{ino1a2a3,H.*.f,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoHa*af,noHa*if,IV,be_eliminated;be_deleted,pos:verb asp:i vox:a,,a-# intrans,,
3316,3317,1a2~a3,H.*.f,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Ha*~af,Ha*~if,IV,trim;shape,pos:verb asp:i vox:a,,u-# trans,,
3317,3318,1a2a3,H.*.f,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha*af-i,Ho*if,IV,delete;discard,pos:verb asp:i vox:a,,a-# trans,,
3318,3319,ta1a2o3a4,H.*.l.q,c+n.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],taHa*olaq,taHa*olaq,IV,feign_erudition;be_pedantic,pos:verb asp:i vox:a,,a-# trans,,
3319,3320,1a2a3,H.*.q,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha*aq-i,Ho*iq,IV,be_skilled;be_proficient,pos:verb asp:i vox:a,,a-# intrans,,
3320,3321,1a2a3,H.*.q,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],Ha*aq-u,Ho*uq,IV,turn_sour,pos:verb asp:i vox:a,,a-# trans,,
3321,3322,1a2a3,H.*.q,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],Ha*iq-a,Ho*aq,IV,be_skilled;be_proficient,pos:verb asp:i vox:a,,a-# intrans,,
3322,3323,ta1a2~3,H.*.q,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa*~aq,taHa*~aq,IV,feign_skillfulness;feign_smartness,pos:verb asp:i vox:a,,a-# trans,,
3323,3324,{i1ota2a3,H.*.r,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{iHota*ar,Hota*ir,IV,be_on_guard;be_cautious;beware,pos:verb asp:i vox:a,,a-# intrans,,
3324,3325,1a2~a3,H.*.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Ha*~ar,Ha*~ir,IV,warn;caution,pos:verb asp:i vox:a,,u-# trans,,
3325,3326,1a2~a3,h.*.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],ha*~ar,ha*~ir,IV,joke;make_fun,pos:verb asp:i vox:a,,u-# trans,,
3326,3327,1A2a3,H.*.r,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],HA*ar,HA*ir,IV,watch_out;be_careful,pos:verb asp:i vox:a,,u-# trans,,
3327,3328,1a2a3,h.*.r,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],ha*ar-i,ho*ir,IV,prattle;babble,pos:verb asp:i vox:a,,a-# trans,,
3328,3329,1a2a3,h.*.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],ha*ar-u,ho*ur,IV,prattle;babble,pos:verb asp:i vox:a,,a-# trans,,
3329,3330,1a2a3,H.*.r,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],Ha*ir-a,Ho*ar,IV,be_cautious;beware,pos:verb asp:i vox:a,,a-# intrans,,
3330,3331,ta1a2~3,H.*.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa*~ar,taHa*~ar,IV,beware;act_cautiously,pos:verb asp:i vox:a,,a-# trans,,
3331,3332,1a2o3a4,h.*.r.m,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],ha*oram,ha*orim,IV,babble;be_loquacious,pos:verb asp:i vox:a,,u-# trans,,
3332,3333,1a2a3,H.*.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],Ha*A-u,Ho*,IV,imitate,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
3333,3334,{i1ota2a3,H.*.y,c+n.c+n.y,{i1ota2aY,1ota2,LEXICON,[STEM-IV],{iHota*aY,Hota*,IV,imitate;wear,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3334,3335,1A2a3,H.*.y,c+n.c+n.y,1A2aY,1A2,LEXICON,[STEM-IV],HA*aY,HA*,IV,be_opposite;be_parallel;be_close,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
3335,3336,1a2a3,H.*.y,c+n.c+n.y,1a2aY-i,1o2,LEXICON,[STEM-IV],Ha*aY-i,Ho*,IV,cut;hew,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3336,3337,1a2a3,h.*.y,c+n.c+n.y,1a2aY-i,1o2,LEXICON,[STEM-IV],ha*aY-i,ho*,IV,be_delirious,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3337,3338,ta1A2a3,H.*.y,c+n.c+n.y,ta1A2aY,ta1A2,LEXICON,[STEM-IV],taHA*aY,taHA*,IV,be_opposite;be_parallel;be_close,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
3338,3339,1a2o3a4,h.>.h.>,c+n.>.c+n.},1a>o3a>,1a2o3i4,LEXICON,[STEM-IV],ha>oha>,ha>ohi},IV,laugh,pos:verb asp:i vox:a,,u-# trans,,
3339,3340,1a2a3,h.$.$,c+n.c-n.2,1a2~-i,1i2~,LEXICON,[STEM-IV],ha$~-i,hi$~,IV,be_cheerful;be_delighted,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
3340,3341,1a2a3,h.$.$,c+n.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],ha$~-i,ho$i$,IV,be_cheerful;be_delighted,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
3341,3342,1a2a3,H.$.$,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],Ha$~-u,Hu$~,IV,mow;cut,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
3342,3343,1a2a3,H.$.$,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],Ha$~-u,Ho$u$,IV,mow;cut,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
3343,3344,1a2a3,h.$.$,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],ha$~-u,hu$~,IV,be_cheerful;be_delighted,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
3344,3345,1a2a3,h.$.$,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],ha$~-u,ho$u$,IV,be_cheerful;be_delighted,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
3345,3346,1a2~a3,H.$.$,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Ha$~a$,Ha$~i$,IV,smoke_hashish,pos:verb asp:i vox:a,,u-# trans,,
3346,3347,1a2~a3,h.$.$,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],ha$~a$,ha$~i$,IV,cheer_up;enliven,pos:verb asp:i vox:a,,u-# trans,,
3347,3348,{i1ota2a3,H.$.d,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{iHota$ad,Hota$id,IV,gather;assemble,pos:verb asp:i vox:a,,a-# trans,,
3348,3349,1a2~a3,H.$.d,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Ha$~ad,Ha$~id,IV,amass;accumulate,pos:verb asp:i vox:a,,u-# trans,,
3349,3350,1a2a3,H.$.d,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha$ad-i,Ho$id,IV,gather;mobilize,pos:verb asp:i vox:a,,a-# trans,,
3350,3351,1a2a3,H.$.d,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],Ha$ad-u,Ho$ud,IV,gather;mobilize,pos:verb asp:i vox:a,,a-# trans,,
3351,3352,ta1a2~3,H.$.d,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa$~ad,taHa$~ad,IV,gather;accumulate,pos:verb asp:i vox:a,,a-# trans,,
3352,3353,ta1a2~3,H.$.f,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa$~af,taHa$~af,IV,dress_shabbily;dress_slovenly,pos:verb asp:i vox:a,,a-# trans,,
3353,3354,1a2a3,H.$.k,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha$ak-i,Ho$ik,IV,cram;stuff,pos:verb asp:i vox:a,,a-# trans,,
3354,3355,{i1ota2a3,H.$.m,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{iHota$am,Hota$im,IV,be_intimidated;be_ashamed;be_modest,pos:verb asp:i vox:a,,a-# intrans,,
3355,3356,{ino1a2a3,h.$.m,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoha$am,noha$im,IV,be_shattered;be_crushed,pos:verb asp:i vox:a,,a-# intrans,,
3356,3357,>a1o2a3,H.$.m,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>aHo$am,Ho$im,IV,shame;put_to_shame,pos:verb asp:i vox:a,,u-# trans,,
3357,3358,1a2~a3,H.$.m,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Ha$~am,Ha$~im,IV,shame;put_to_shame,pos:verb asp:i vox:a,,u-# trans,,
3358,3359,1a2~a3,h.$.m,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],ha$~am,ha$~im,IV,shatter;crush,pos:verb asp:i vox:a,,u-# trans,,
3359,3360,1a2a3,H.$.m,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha$am-i,Ho$im,IV,shame;put_to_shame,pos:verb asp:i vox:a,,a-# trans,,
3360,3361,1a2a3,h.$.m,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],ha$am-i,ho$im,IV,shatter;crush,pos:verb asp:i vox:a,,a-# trans,,
3361,3362,ta1a2~3,H.$.m,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa$~am,taHa$~am,IV,be_ashamed;be_modest;be_shy,pos:verb asp:i vox:a,,a-# intrans,,
3362,3363,ta1a2~3,h.$.m,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taha$~am,taha$~am,IV,be_shattered;be_crushed,pos:verb asp:i vox:a,,a-# intrans,,
3363,3364,1a2a3,H.$.r,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],Ha$ar-i,Ho$ir,IV,assemble;crowd;stuff,pos:verb asp:i vox:a,,a-# trans,,
3364,3365,1a2a3,H.$.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],Ha$ar-u,Ho$ur,IV,assemble;crowd;stuff,pos:verb asp:i vox:a,,a-# trans,,
3365,3366,ta1a2~3,H.$.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHa$~ar,taHa$~ar,IV,meddle,pos:verb asp:i vox:a,,a-# trans,,
3366,3367,1a2o3a4,H.$.r.j,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],Ha$oraj,Ha$orij,IV,rattle_in_the_throat,pos:verb asp:i vox:a,,u-# trans,,
3367,3368,ta1a2o3a4,H.$.r.j,c+n.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],taHa$oraj,taHa$oraj,IV,rattle_in_the_throat,pos:verb asp:i vox:a,,a-# trans,,
3368,3369,{i1ota2a3,H.$.w,c+n.c+n.w,{i1ota2aY,1ota2,LEXICON,[STEM-IV],{iHota$aY,Hota$,IV,be_stuffed;be_filled,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
3369,3370,1a2~a3,H.$.w,c+n.c+n.w,1a2~aY,1a2~,LEXICON,[STEM-IV],Ha$~aY,Ha$~,IV,insert;interpolate,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
