,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,#GLOSS_OLD,FEAT,COND-T,COND-S,COMMENTS,STATUS,scratch1,scratch2
1121,1122,{isota1o2a3,E.w.n,c+nt.w.n,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotaEaAn,{isotaEan,PV,resort_to;seek_aid_from;turn_for_help_to,seek_aid_from;resort_to;turn_for_help_to,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,#n trans,,,,
1122,1123,{isota1o2a3,E.w.n,c+nt.w.n,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotaEaAn,{isotaEaAn,PV,resort_to;seek_aid_from;turn_for_help_to,seek_aid_from;resort_to;turn_for_help_to,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,#n trans,,,,
1123,1124,{isota1o2a3,E.y.r,c+nt.y.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotaEaAr,{isotaEar,PV,borrow,borrow,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1124,1125,{isota1o2a3,E.y.r,c+nt.y.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotaEaAr,{isotaEaAr,PV,borrow,borrow,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1125,1126,{isota1o2a3,E.d.d,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotaEad~,{isotaEad~,PV,get_ready,get_ready,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1126,1127,{isota1o2a3,E.d.d,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotaEad~,{isotaEodad,PV,get_ready,get_ready,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1127,1128,{i1ota2a3,s.E.r,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{isotaEar,{isotaEar,PV,burn;flare_up,burn;flare_up,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1128,1129,{i1ota2a3,s.E.T,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{isotaEaT,{isotaEaT,PV,take_snuff,take_snuff,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1129,1130,{isota1o2a3,E.z.z,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotaEaz~,{isotaEaz~,PV,appreciate;hold_dear,hold_dear;appreciate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1130,1131,{isota1o2a3,E.z.z,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotaEaz~,{isotaEozaz,PV,appreciate;hold_dear,hold_dear;appreciate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1131,1132,{isota1o2a3,E.*.b,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEo*ab,{isotaEo*ab,PV,deem_pleasant;find_sweet,deem_pleasant;find_sweet,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1132,1133,{isota1o2a3,E.*.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEo*ar,{isotaEo*ar,PV,apologize,apologize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1133,1134,{isota1o2a3,E.b.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEobad,{isotaEobad,PV,enslave,enslave,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1134,1135,{isota1o2a3,E.b.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEobar,{isotaEobar,PV,weep,weep,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1135,1136,{isota1o2a3,E.d.w,c+nt.c+nt.w,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEodaY,{isotaEod,PV,appeal_(for_help);incite;provoke,appeal_(for_help);provoke;incite,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1136,1137,{isota1o2a3,E.f.w,c+nt.c+nt.w,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEofaY,{isotaEof,PV,request_exemption,request_exemption,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1137,1138,{isota1o2a3,E.h.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEohad,{isotaEohad,PV,exact_a_pledge,exact_a_pledge,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1138,1139,{isota1o2a3,E.j.b,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEojab,{isotaEojab,PV,be_amazed,be_amazed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1139,1140,{isota1o2a3,E.j.l,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEojal,{isotaEojal,PV,hasten;hurry,hurry;hasten,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1140,1141,{isota1o2a3,E.j.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEojam,{isotaEojam,PV,be_unable_to_speak,be_unable_to_speak,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1141,1142,{isota1o2a3,E.j.z,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEojaz,{isotaEojaz,PV,deem_incapable,deem_incapable,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1142,1143,{isota1o2a3,E.l.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEolam,{isotaEolam,PV,inquire,inquire,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1143,1144,{isota1o2a3,E.l.w,c+nt.c+nt.w,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEolaY,{isotaEol,PV,appropriate;rise,rise;appropriate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1144,1145,{isota1o2a3,E.m.l,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEomal,{isotaEomal,PV,employ;use,employ;use,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1145,1146,{isota1o2a3,E.m.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEomar,{isotaEomar,PV,colonize;settle,colonize;settle,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1146,1147,{isota1o2a3,E.n.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEonad,{isotaEonad,PV,be_stubborn_about,be_stubborn_about,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1147,1148,{isota1o2a3,E.r.b,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEorab,{isotaEorab,PV,be_Arabicized,be_Arabicized,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1148,1149,{isota1o2a3,E.r.D,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoraD,{isotaEoraD,PV,inspect;review,review;inspect,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1149,1150,{isota1o2a3,E.r.f,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoraf,{isotaEoraf,PV,discern;recognize,discern;recognize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1150,1151,{isota1o2a3,E.r.q,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoraq,{isotaEoraq,PV,take_root,take_root,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1151,1152,{isota1o2a3,E.r.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEoraY,{isotaEor,PV,strip;undress,undress;strip,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1152,1153,{isota1o2a3,E.S.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoSam,{isotaEoSam,PV,resort_to;seek_refuge,seek_refuge;resort_to,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1153,1154,{isota1o2a3,E.s.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEosar,{isotaEosar,PV,be_difficult;find_difficult,be_difficult;find_difficult,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1154,1155,{isota1o2a3,E.S.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEoSaY,{isotaEoS,PV,elude;fail,elude;fail,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1155,1156,{isota1o2a3,E.T.f,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoTaf,{isotaEoTaf,PV,propitiate,propitiate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1156,1157,{isota1o2a3,E.T.w,c+nt.c+nt.w,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEoTaY,{isotaEoT,PV,ask_for_alms,ask_for_alms,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1157,1158,{isota1o2a3,E.w.y,c+nt.w.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotaEowaY,{isotaEow,PV,make_howl,make_howl,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1158,1159,{isota1o2a3,E.Z.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaEoZam,{isotaEoZam,PV,be_haughty;regard_as_important,regard_as_important;be_haughty,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1159,1160,{i1ota2a3,s.f.f,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{isotaf~,{isotaf~,PV,eat;swallow,eat;swallow,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1160,1161,{i1ota2a3,S.f.f,c+nt.c+nt.2,{i1oTa2~,{i1oTa2~,LEXICON,[STEM-PV],{iSoTaf~,{iSoTaf~,PV,get_in_line;stand_in_formation,get_in_line;stand_in_formation,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1161,1162,{i1ota2a3,s.f.f,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{isotaf~,{isotafaf,PV,eat;swallow,eat;swallow,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1162,1163,{i1ota2a3,S.f.f,c+nt.c+nt.2,{i1oTa2~,{i1oTa2a3,LEXICON,[STEM-PV],{iSoTaf~,{iSoTafaf,PV,get_in_line;stand_in_formation,get_in_line;stand_in_formation,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1163,1164,{isota1o2a3,f.y.d,c+nt.y.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotafaAd,{isotafad,PV,benefit_from;make_use_of,benefit_from;make_use_of,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1164,1165,{isota1o2a3,f.y.d,c+nt.y.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotafaAd,{isotafaAd,PV,benefit_from;make_use_of,benefit_from;make_use_of,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1165,1166,{isota1o2a3,f.y.D,c+nt.y.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotafaAD,{isotafaD,PV,be_thorough;spread,spread;be_thorough,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1166,1167,{isota1o2a3,f.y.D,c+nt.y.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotafaAD,{isotafaAD,PV,be_thorough;spread,spread;be_thorough,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1167,1168,{isota1o2a3,f.w.q,c+nt.w.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotafaAq,{isotafaq,PV,recover;recuperate;wake_up,wake_up;recover;recuperate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1168,1169,{isota1o2a3,f.w.q,c+nt.w.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotafaAq,{isotafaAq,PV,recover;recuperate;wake_up,wake_up;recover;recuperate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1169,1170,{i1ota2a3,S.f.w,c+nt.c+nt.w,{i1oTa2aY,{i1oTa2,LEXICON,[STEM-PV],{iSoTafaY,{iSoTaf,PV,choose;select,choose;select,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1170,1171,{isota1o2a3,f.z.z,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotafaz~,{isotafaz~,PV,harass;provoke,provoke;harass,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1171,1172,{isota1o2a3,f.z.z,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotafaz~,{isotafozaz,PV,harass;provoke,provoke;harass,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1172,1173,{isota1o2a3,f.d.H,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafodaH,{isotafodaH,PV,regard_as_burdensome,regard_as_burdensome,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1173,1174,{isota1o2a3,f.H.l,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafoHal,{isotafoHal,PV,be_aggravated;become_critical,be_aggravated;become_critical,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1174,1175,{isota1o2a3,f.h.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafoham,{isotafoham,PV,inquire,inquire,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1175,1176,{isota1o2a3,f.l.H,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafolaH,{isotafolaH,PV,prosper;thrive,prosper;thrive,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1176,1177,{isota1o2a3,f.q.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafoqad,{isotafoqad,PV,feel_the_loss_of;miss,miss;feel_the_loss_of,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1177,1178,{isota1o2a3,f.r.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaforad,{isotaforad,PV,isolate,isolate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1178,1179,{isota1o2a3,f.r.g,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaforag,{isotaforag,PV,vomit,vomit,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1179,1180,{isota1o2a3,f.s.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafosar,{isotafosar,PV,demand_explanation;interrogate,interrogate;demand_explanation,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1180,1181,{isota1o2a3,f.t.H,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafotaH,{isotafotaH,PV,begin_with;open_up_with;pray_(to_God)_for_victory_(against),open_up_with;begin_with;pray_(to_God)_for_victory_(against),pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1181,1182,{isota1o2a3,f.t.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotafotaY,{isotafot,PV,seek_legal_opinion,seek_legal_opinion,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1182,1183,{isota1o2a3,f.x.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafoxar,{isotafoxar,PV,regard_as_excellent,regard_as_excellent,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1183,1184,{isota1o2a3,f.Z.E,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafoZaE,{isotafoZaE,PV,find_disgusting;regard_as_atrocious,find_disgusting;regard_as_atrocious,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1184,1185,{isota1o2a3,g.$.$,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotaga$~,{isotaga$~,PV,suspect_of_deception,suspect_of_deception,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1185,1186,{isota1o2a3,g.$.$,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotaga$~,{isotago$a$,PV,suspect_of_deception,suspect_of_deception,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1186,1187,{isota1o2a3,g.y.b,c+nt.y.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotagaAb,{isotagab,PV,denigrate;slander,denigrate;slander,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1187,1188,{isota1o2a3,g.y.b,c+nt.y.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotagaAb,{isotagaAb,PV,denigrate;slander,denigrate;slander,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1188,1189,{isota1o2a3,g.w.v,c+nt.w.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotagaAv,{isotagav,PV,ask_for_help;seek_aid,ask_for_help;seek_aid,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1189,1190,{isota1o2a3,g.w.v,c+nt.w.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotagaAv,{isotagaAv,PV,ask_for_help;seek_aid,ask_for_help;seek_aid,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1190,1191,{isota1o2a3,g.l.l,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotagal~,{isotagal~,PV,exploit;take_advantage_of,exploit;take_advantage_of,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1191,1192,{isota1o2a3,g.l.l,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotagal~,{isotagolal,PV,exploit;take_advantage_of,exploit;take_advantage_of,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1192,1193,{isota1o2a3,g.r.r,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotagar~,{isotagar~,PV,surprise,surprise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
1193,1194,{isota1o2a3,g.r.r,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotagar~,{isotagorar,PV,surprise,surprise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
1194,1195,{isota1o2a3,g.$.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotago$am,{isotago$am,PV,regard_as_ignorant,regard_as_ignorant,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1195,1196,{isota1o2a3,g.$.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotago$aY,{isotago$,PV,hide,hide,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1196,1197,{isota1o2a3,g.f.l,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagofal,{isotagofal,PV,regard_as_negligent,regard_as_negligent,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1197,1198,{isota1o2a3,g.f.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagofar,{isotagofar,PV,apologize;beg_forgiveness,beg_forgiveness;apologize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1198,1199,{isota1o2a3,g.l.q,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagolaq,{isotagolaq,PV,be_impenetrable;be_inaccessible,be_impenetrable;be_inaccessible,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1199,1200,{isota1o2a3,g.l.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotagolaY,{isotagol,PV,regard_as_expensive,regard_as_expensive,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1200,1201,{isota1o2a3,g.l.Z,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagolaZ,{isotagolaZ,PV,become_rough;become_thick,become_thick;become_rough,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
1201,1202,{isota1o2a3,g.n.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagonam,{isotagonam,PV,profit;seize,seize;profit,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1202,1203,{isota1o2a3,g.n.y,c+nt.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotagonaY,{isotagon,PV,dispense_with;manage_without,dispense_with;manage_without,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1203,1204,{isota1o2a3,g.r.b,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagorab,{isotagorab,PV,find_strange;wonder_at,wonder_at;find_strange,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1204,1205,{isota1o2a3,g.r.q,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagoraq,{isotagoraq,PV,last,last,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1205,1206,{isota1o2a3,g.w.r,c+nt.w.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotagowar,{isotagowar,PV,do_speleology,do_speleology,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
1206,1207,{isota1o2a3,g.w.y,c+nt.w.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isotagowaY,{isotagow,PV,mislead;seduce,mislead;seduce,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
1207,1208,{isota1o2a3,H.w.l,c+nt.w.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotaHaAl,{isotaHal,PV,be_impossible;be_transformed,be_impossible;be_transformed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
1208,1209,{isota1o2a3,H.w.l,c+nt.w.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotaHaAl,{isotaHaAl,PV,be_impossible;be_transformed,be_impossible;be_transformed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
1209,1210,{isota1o2a3,h.w.l,c+nt.w.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotahaAl,{isotahal,PV,be_appalled;deem_significant,deem_significant;be_appalled,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1210,1211,{isota1o2a3,h.w.l,c+nt.w.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotahaAl,{isotahaAl,PV,be_appalled;deem_significant,deem_significant;be_appalled,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1211,1212,{isota1o2a3,h.w.m,c+nt.w.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotahaAm,{isotaham,PV,captivate;infatuate,infatuate;captivate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1212,1213,{isota1o2a3,h.w.m,c+nt.w.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotahaAm,{isotahaAm,PV,captivate;infatuate,infatuate;captivate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1213,1214,{isota1o2a3,h.w.n,c+nt.w.n,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotahaAn,{isotahan,PV,consider_easy;disdain,consider_easy;disdain,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,#n trans,,,,
1214,1215,{isota1o2a3,h.w.n,c+nt.w.n,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotahaAn,{isotahaAn,PV,consider_easy;disdain,consider_easy;disdain,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,#n trans,,,,
1215,1216,{isota1o2a3,H.y.v,c+nt.y.c-nt,{isota1aA3,{isota1a3,LEXICON,[STEM-PV],{isotaHaAv,{isotaHav,PV,excavate,excavate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
1216,1217,{isota1o2a3,H.y.v,c+nt.y.c-nt,{isota1aA3,{isota1aA3,LEXICON,[STEM-PV],{isotaHaAv,{isotaHaAv,PV,excavate,excavate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
1217,1218,{i1ota2a3,S.H.b,c+nt.c+nt.c-nt,{i1oTa2a3,{i1oTa2a3,LEXICON,[STEM-PV],{iSoTaHab,{iSoTaHab,PV,accompany;escort,accompany;escort,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
