ID,lemma,pos,lemmatizedGloss,Arabic Lemma,,ROOT,Len,ROOT-#,AMBIG SET
10412,minawiy~_1,adj,seminal;semen,مِنَوِيّ,3,منن,3,منن,منن
21174,mun~ap_1,noun,strength,مُنَّة,3,منن,3,منن,منن
25464,Oaman~_1,verb,exhaust;tire,أَمَنّ,3,منن,3,منن,منن
4363,Oaman~_2,adj_comp,more/most_generous/beneficial,أَمَنّ,3,منن,3,منن,منن
23756,taman~an_1,verb,exhaust;tire,تَمَنَّن,3,منن,3,منن,منن
14408,munoguwliy~_1,adj,Mongolian,مُنْغُولِيّ,4,منغل,4,منغل,منغل
14419,munoguwliy~_1,noun,Mongolian;Mongols,مُنْغُولِيّ,4,منغل,4,منغل,منغل
34387,LimotanaE_1,verb,abstain;refrain;refuse,ٱِمْتَنَع,3,منع,3,منع,منع
29820,LimotinAE_1,noun,abstaining;refraining;refusal,ٱِمْتِناع,3,منع,3,منع,منع
13408,mamonuwE_1,adj,prohibited;banned,مَمْنُوع,3,منع,3,منع,منع
38,mamonuwEiy~ap_1,noun,forbiddenness,مَمْنُوعِيَّة,3,منع,3,منع,منع
33265,mAnaE_1,verb,oppose,مانَع,3,منع,3,منع,منع
37436,manaE_1,verb,prevent;forbid;be_prevented;be_forbidden,مَنَع,3,منع,3,منع,منع
31717,manAEap_1,noun,impenetrability;immunity,مَناعَة,3,منع,3,منع,منع
40965,mAniE_1,adj,preventing;forbidding,مانِع,3,منع,3,منع,منع
40873,mAniE_2,noun,obstacle;impediment,مانِع,3,منع,3,منع,منع
38633,maniyE_1,adj,impenetrable;well-fortified;invincible,مَنِيع,3,منع,3,منع,منع
42007,manoE_1,noun,prevention;interdiction,مَنْع,3,منع,3,منع,منع
35528,manoEap_1,noun,resistance;stamina,مَنْعَة,3,منع,3,منع,منع
9940,mumAnaEap_1,noun,opposition;resistance,مُمانَعَة,3,منع,3,منع,منع
9319,mumotaniE_1,adj,abstaining;refraining,مُمْتَنِع,3,منع,3,منع,منع
39583,OamonaE_1,noun,insurmountable,أَمْنَع,3,منع,3,منع,منع
37616,taman~aE_1,verb,refuse;abstain,تَمَنَّع,3,منع,3,منع,منع
32318,taman~uE_1,noun,rejection;refusal,تَمَنُّع,3,منع,3,منع,منع
32934,manoTar_1,verb,throw_down;toss_down,مَنْطَر,4,منطر,4,منطر,منطر
42014,manoc_1,noun_prop,Manche_(English_Channel),مَنْش,3,منش,3,منش,منش
4096,munoVu_1,prep,since;for;in;ago,مُنْذُ,3,منذ,3,منذ,منذ
32863,manodal_1,noun,fortunetelling,مَنْدَل,4,مندل,4,مندل,مندل
29216,LisotamonaH_1,verb,petition_for_a_grant,ٱِسْتَمْنَح,3,منح,3,منح,منح
13410,mamonuwH_1,adj,granted;awarded;bestowed,مَمْنُوح,3,منح,3,منح,منح
33401,mAnaH_1,verb,bestow_favors_upon,مانَح,3,منح,3,منح,منح
33839,manaH-a_1,verb,grant;award;bestow;be_granted;be_awarded;be_bestowed,مَنَح-َ,3,منح,3,منح,منح
40364,mAniH_1,noun,donor,مانِح,3,منح,3,منح,منح
40738,mAniH_1,adj,granting;donating,مانِح,3,منح,3,منح,منح
42048,manoH_1,noun,granting;bestowal;awarding,مَنْح,3,منح,3,منح,منح
24973,minoHap_1,noun,grant;scholarship;gift,مِنْحَة,3,منح,3,منح,منح
3895,miloyuwn_1,noun_num,million,مِلْيُون,4,ملين,4,مل#ن,ملين
9920,miloyAr_1,noun_num,billion,مِلْيار,4,ملير,4,مل#ر,ملير
27730,malomal_1,verb,hurry;hasten,مَلْمَل,4,ململ,4,ململ,ململ
27713,malomal_2,verb,make_restless,مَلْمَل,4,ململ,4,ململ,ململ
24496,malomalap_1,noun,restlessness;nervousness,مَلْمَلَة,4,ململ,4,ململ,ململ
18581,tamalomal_1,verb,mumble;toss_and_turn;fidget,تَمَلْمَل,4,ململ,4,ململ,ململ
12944,tamalomul_1,noun,murmuring;grumbling;fidgeting,تَمَلْمُل,4,ململ,4,ململ,ململ
568,mulam~aH_1,adj,alluded_(to);referred_(to),مُلَمَّح,4,ملمح,4,ملمح,ملمح
22397,Limotal~_1,verb,convert_to;embrace_a_religion,ٱِمْتَلّ,3,ملل,3,ملل,ملل
31161,mal~_1,noun,bored;fed-up,مَلّ,3,ملل,3,ملل,ملل
15723,mal~-a_1,verb,become_bored_with;become_impatient_with,مَلّ-َ,3,ملل,3,ملل,ملل
23553,mal~ap_1,noun,hot_ash;live_ember,مَلَّة,3,ملل,3,ملل,ملل
18133,malal_1,noun,boredom;annoyance,مَلَل,3,ملل,3,ملل,ملل
20347,malAl_1,noun,boredom;annoyance,مَلال,3,ملل,3,ملل,ملل
18173,malAlap_1,noun,boredom;impatience,مَلالَة,3,ملل,3,ملل,ملل
15085,maluwl_1,adj,bored;fed-up,مَلُول,3,ملل,3,ملل,ملل
11180,mamoluwl_1,adj,offensive;disgusting,مَمْلُول,3,ملل,3,ملل,ملل
22039,mil~ap_1,noun,religion;creed,مِلَّة,3,ملل,3,ملل,ملل
12089,mil~iy~_1,adj,religious;confessional,مِلِّيّ,3,ملل,3,ملل,ملل
21225,mul~ap_1,noun,basting_stitch;spring_mattress,مُلَّة,3,ملل,3,ملل,ملل
9328,mul~aY_1,noun,bread,مُلَّى,3,ملل,3,ملل,ملل
16193,mulAl_1,noun,restlessness,مُلال,3,ملل,3,ملل,ملل
6691,mumil~_1,adj,boring;tedious,مُمِلّ,3,ملل,3,ملل,ملل
25550,Oamal~_1,verb,annoy;irritate;bother;be_annoyed;be_irritated;be_bothered,أَمَلّ,3,ملل,3,ملل,ملل
23786,tamal~al_1,verb,be_bored;be_restless,تَمَلَّل,3,ملل,3,ملل,ملل
1422,EabodAlmalAk_1,noun_prop,Abdel_Malak,عَبْدالمَلاك,3,ملك,3,ملك,ملك
1207,EabodAlmalik_1,noun_prop,Abdel_Malik,عَبْدالمَلِك,3,ملك,3,ملك,ملك
1414,EabodAlmAlik_1,noun_prop,Abdel_Malik,عَبْدالمالِك,3,ملك,3,ملك,ملك
34321,Limotalak_1,verb,possess;acquire,ٱِمْتَلَك,3,ملك,3,ملك,ملك
29810,LimotilAk_1,noun,possession;seizure;control,ٱِمْتِلاك,3,ملك,3,ملك,ملك
29223,Lisotamolak_1,verb,appropriate;control,ٱِسْتَمْلَك,3,ملك,3,ملك,ملك
23320,LisotimolAk_1,noun,acquisition;appropriation,ٱِسْتِمْلاك,3,ملك,3,ملك,ملك
36027,mal~Ak_1,noun,owner;proprietor;landholder,مَلّاك,3,ملك,3,ملك,ملك
38772,mal~ak_1,verb,make_owner,مَلَّك,3,ملك,3,ملك,ملك
16065,mal~Akiy~_1,adj,private,مَلّاكِيّ,3,ملك,3,ملك,ملك
26706,malAk_1,noun,foundation;basis,مَلاك,3,ملك,3,ملك,ملك
34162,malak-i_1,verb,have;hold;control;be_held;be_controlled;be_possessed,مَلَك-ِ,3,ملك,3,ملك,ملك
24767,malakap_1,noun,aptitude;faculty,مَلَكَة,3,ملك,3,ملك,ملك
26380,malakiy~_1,adj,royal,مَلَكِيّ,3,ملك,3,ملك,ملك
26429,malakiy~_1,noun,royalty;monarchy,مَلَكِيّ,3,ملك,3,ملك,ملك
3718,malakuwt_1,noun,kingdom,مَلَكُوت,3,ملك,3,ملك,ملك
3719,malakuwtiy~_1,adj,divine;heavenly,مَلَكُوتِيّ,3,ملك,3,ملك,ملك
6377,malAQikiy~_1,adj,angelical,مَلائِكِيّ,3,ملك,3,ملك,ملك
6380,malAQikiy~ap_1,noun,angelical_nature_or_behavior;being_a_saint,مَلائِكِيَّة,3,ملك,3,ملك,ملك
30267,malik_1,noun_prop,King,مَلِك,3,ملك,3,ملك,ملك
40835,mAlik_1,noun,proprietor;holder,مالِك,3,ملك,3,ملك,ملك
41088,mAlik_1,adj,possessing;having;holding,مالِك,3,ملك,3,ملك,ملك
30268,malik_2,noun,king,مَلِك,3,ملك,3,ملك,ملك
40458,mAlik_2,adj,royal,مالِك,3,ملك,3,ملك,ملك
14086,malikap_1,noun,queen,مَلِكَة,3,ملك,3,ملك,ملك
22608,mAlikiy~_1,adj,Malikite,مالِكِيّ,3,ملك,3,ملك,ملك
22609,mAlikiy~_1,noun,Malikite,مالِكِيّ,3,ملك,3,ملك,ملك
16550,mAlikiy~ap_1,noun,Malikite_school,مالِكِيَّة,3,ملك,3,ملك,ملك
38083,maliyk_1,noun,king,مَلِيك,3,ملك,3,ملك,ملك
30126,maliykap_1,noun,queen,مَلِيكَة,3,ملك,3,ملك,ملك
3660,maloOak_1,noun,angel,مَلْأَك,3,ملك,3,ملك,ملك
6329,mamolakap_1,noun,kingdom,مَمْلَكَة,3,ملك,3,ملك,ملك
13413,mamoluwk_1,noun_prop,Mameluke;Mamluk;Mamelukes;Mamluks,مَمْلُوك,3,ملك,3,ملك,ملك
13407,mamoluwk_2,adj,owned;belonging,مَمْلُوك,3,ملك,3,ملك,ملك
13402,mamoluwk_3,noun,slave,مَمْلُوك,3,ملك,3,ملك,ملك
37,mamoluwkiy~_1,adj,Mameluke;Mamluk,مَمْلُوكِيّ,3,ملك,3,ملك,ملك
32670,milAk_1,noun,engagement;betrothal,مِلاك,3,ملك,3,ملك,ملك
31979,milok_1,noun,property;real_estate;possession,مِلْك,3,ملك,3,ملك,ملك
14385,milokiy~ap_1,noun,property;ownership,مِلْكِيَّة,3,ملك,3,ملك,ملك
29537,mulok_1,noun,dominion,مُلْك,3,ملك,3,ملك,ملك
22256,mulokiy~_1,adj,proprietary;civilian,مُلْكِيّ,3,ملك,3,ملك,ملك
18373,muluwkiy~_1,adj,royal;monarchic,مُلُوكِيّ,3,ملك,3,ملك,ملك
14456,muluwkiy~ap_1,noun,monarchic_rule;royalty,مُلُوكِيَّة,3,ملك,3,ملك,ملك
10940,mumal~ik_1,noun,assignor;transferor,مُمَلِّك,3,ملك,3,ملك,ملك
9313,mumotalak_1,adj,owned;in_possession,مُمْتَلَك,3,ملك,3,ملك,ملك
9315,mumotalak_1,noun,property;possession;dependency,مُمْتَلَك,3,ملك,3,ملك,ملك
621,musotamolak_1,adj,acquired;appropriated;controlled,مُسْتَمْلَك,3,ملك,3,ملك,ملك
39865,Oamolak_1,verb,make_owner;be_made_owner,أَمْلَك,3,ملك,3,ملك,ملك
37686,tamal~ak_1,verb,take_over;possess,تَمَلَّك,3,ملك,3,ملك,ملك
32390,tamal~uk_1,noun,ownership;possession,تَمَلُّك,3,ملك,3,ملك,ملك
32029,tamAlak_1,verb,control,تَمالَك,3,ملك,3,ملك,ملك
25580,tamAluk_1,noun,self-control,تَمالُك,3,ملك,3,ملك,ملك
36713,tamoliyk_1,noun,transfer_of_ownership,تَمْلِيك,3,ملك,3,ملك,ملك
35762,mal~Aq_1,noun,flatterer,مَلّاق,3,ملق,3,ملق,ملق
39089,mal~aq_1,verb,flatter;make_level,مَلَّق,3,ملق,3,ملق,ملق
33249,mAlaq_1,verb,flatter,مالَق,3,ملق,3,ملق,ملق
24699,malaqap_1,noun,league,مَلَقَة,3,ملق,3,ملق,ملق
30299,maliq_1,noun,flatterer,مَلِق,3,ملق,3,ملق,ملق
34899,maliq-a_1,verb,flatter,مَلِق-َ,3,ملق,3,ملق,ملق
6580,mimolaqap_1,noun,roller;leveler,مِمْلَقَة,3,ملق,3,ملق,ملق
13260,mutamal~iq_1,noun,flatterer,مُتَمَلِّق,3,ملق,3,ملق,ملق
39577,Oamolaq_1,verb,become_poor,أَمْلَق,3,ملق,3,ملق,ملق
37476,tamal~aq_1,verb,flatter,تَمَلَّق,3,ملق,3,ملق,ملق
36508,tamoliyq_1,noun,flattery,تَمْلِيق,3,ملق,3,ملق,ملق
21613,mulayofiy~_1,noun_prop,Mulaifi,مُلَيْفِيّ,3,ملف,3,ملف,ملف
38971,mal~aT_1,verb,plaster;polish,مَلَّط,3,ملط,3,ملط,ملط
36227,malaT-u_1,verb,plaster;shave,مَلَط-ُ,3,ملط,3,ملط,ملط
38047,maliyT_1,noun,hairless,مَلِيط,3,ملط,3,ملط,ملط
41830,maloT_1,noun,plastering;shaving,مَلْط,3,ملط,3,ملط,ملط
41724,maloT_2,noun,nude;stark_naked,مَلْط,3,ملط,3,ملط,ملط
32486,milAT_1,noun,mortar,مِلاط,3,ملط,3,ملط,ملط
31840,miloT_1,noun,scoundrel,مِلْط,3,ملط,3,ملط,ملط
39474,OamolaT_1,noun,hairless,أَمْلَط,3,ملط,3,ملط,ملط
30340,maliS_1,adj,smooth;slippery,مَلِص,3,ملص,3,ملص,ملص
35201,maliS-a_1,verb,glide;slip_away;be_released,مَلِص-َ,3,ملص,3,ملص,ملص
38260,maliyS_1,adj,smooth;slippery,مَلِيص,3,ملص,3,ملص,ملص
38261,maliyS_2,noun,miscarried_fetus,مَلِيص,3,ملص,3,ملص,ملص
37893,tamal~aS_1,verb,get_rid_of;be_released;shirk,تَمَلَّص,3,ملص,3,ملص,ملص
32434,tamal~uS_1,noun,slipping_away;escaping;escape,تَمَلُّص,3,ملص,3,ملص,ملص
14933,Lim~alas_1,verb,become_smooth;glide;slip_away,ٱِمَّلَس,3,ملس,3,ملس,ملس
30826,Linomalas_1,verb,become_smooth;glide;slip_away,ٱِنْمَلَس,3,ملس,3,ملس,ملس
39346,mal~as_1,verb,make_smooth;make_level;caress,مَلَّس,3,ملس,3,ملس,ملس
37123,malas_1,noun,silk_fabric,مَلَس,3,ملس,3,ملس,ملس
31570,malAsap_1,noun,smoothness,مَلاسَة,3,ملس,3,ملس,ملس
30278,malis_1,noun,smooth,مَلِس,3,ملس,3,ملس,ملس
35094,malis-a_1,verb,be_smooth;be_level,مَلِس-َ,3,ملس,3,ملس,ملس
27580,malus-u_1,verb,be_smooth;be_level,مَلُس-ُ,3,ملس,3,ملس,ملس
39574,Oamolas_1,adj,smooth;sleek,أَمْلَس,3,ملس,3,ملس,ملس
37787,tamal~as_1,verb,become_smooth;slip_away,تَمَلَّس,3,ملس,3,ملس,ملس
36962,malaz_1,noun,larch,مَلَز,3,ملز,3,ملز,ملز
34903,malid-a_1,verb,be_tender,مَلِد-َ,3,ملد,3,ملد,ملد
9018,OamAliyd_1,noun,tender_twig,أَمالِيد,3,ملد,3,ملد,ملد
39676,Oamolad_1,noun,tender;flexible,أَمْلَد,3,ملد,3,ملد,ملد
14932,Lim~alax_1,verb,be_torn_out;be_dislocated,ٱِمَّلَخ,3,ملخ,3,ملخ,ملخ
34311,Limotalax_1,verb,pull_out;extract,ٱِمْتَلَخ,3,ملخ,3,ملخ,ملخ
30793,Linomalax_1,verb,be_torn_out;be_dislocated,ٱِنْمَلَخ,3,ملخ,3,ملخ,ملخ
33739,malax-a_1,verb,tear_out;dislocate,مَلَخ-َ,3,ملخ,3,ملخ,ملخ
38424,maliyx_1,adj,insipid;tasteless,مَلِيخ,3,ملخ,3,ملخ,ملخ
14461,muluwxiy~ap_1,noun,molokhiyya_(traditional_Egyptian_soup_made_of_a_spinach-green_nettle-like_plant),مُلُوخِيَّة,3,ملخ,3,ملخ,ملخ
14447,muluwxiy~ap_2,noun,Jew's_mallow,مُلُوخِيَّة,3,ملخ,3,ملخ,ملخ
29209,LisotamolaH_1,verb,regard_as_pretty,ٱِسْتَمْلَح,3,ملح,3,ملح,ملح
35996,mal~AH_1,noun,sailor;navigator;pilot,مَلّاح,3,ملح,3,ملح,ملح
39394,mal~aH_1,verb,season_with_salt;preserve_with_salt,مَلَّح,3,ملح,3,ملح,ملح
24671,mal~AHap_1,noun,salt_mine;saltworks,مَلّاحَة,3,ملح,3,ملح,ملح
13779,malaH-ua_1,verb,become_salty,مَلَح-َُ,3,ملح,3,ملح,ملح
31723,malAHap_1,noun,saltiness;salinity;beauty,مَلاحَة,3,ملح,3,ملح,ملح
40580,mAliH_1,adj,salty;briny,مالِح,3,ملح,3,ملح,ملح
41000,mAliH_1,noun,salted_nut;citrus_fruit,مالِح,3,ملح,3,ملح,ملح
38361,maliyH_1,adj,salty;briny;saline,مَلِيح,3,ملح,3,ملح,ملح
38548,maliyH_2,adj,pretty;cute;attractive,مَلِيح,3,ملح,3,ملح,ملح
27603,maluH-u_1,verb,become_salty;be_pretty,مَلُح-ُ,3,ملح,3,ملح,ملح
6330,mamolaHap_1,noun,saltworks;salina;salinas,مَمْلَحَة,3,ملح,3,ملح,ملح
13403,mamoluwH_1,adj,salted;salty,مَمْلُوح,3,ملح,3,ملح,ملح
25405,milAHap_1,noun,navigation;shipping,مِلاحَة,3,ملح,3,ملح,ملح
23255,milAHiy~_1,adj,navigational;shipping,مِلاحِيّ,3,ملح,3,ملح,ملح
23239,milAHiy~_2,adj,maritime;nautical,مِلاحِيّ,3,ملح,3,ملح,ملح
31893,miloH_1,noun,salt;gunpowder,مِلْح,3,ملح,3,ملح,ملح
31878,miloH_2,noun,salty;saline,مِلْح,3,ملح,3,ملح,ملح
24971,miloHap_1,noun,commitment;obligation,مِلْحَة,3,ملح,3,ملح,ملح
21831,miloHiy~_1,adj,salty;saline,مِلْحِيّ,3,ملح,3,ملح,ملح
33178,muloHap_1,noun,anecdote;witticism,مُلْحَة,3,ملح,3,ملح,ملح
20912,muluwHap_1,noun,saltiness;salt_content,مُلُوحَة,3,ملح,3,ملح,ملح
11289,mumal~aH_1,adj,salted;salty,مُمَلَّح,3,ملح,3,ملح,ملح
659,musotamolaH_1,adj,witty;clever,مُسْتَمْلَح,3,ملح,3,ملح,ملح
39504,OamolaH_1,verb,be_salty,أَمْلَح,3,ملح,3,ملح,ملح
39591,OamolaH_2,noun,saline;salty,أَمْلَح,3,ملح,3,ملح,ملح
16038,OumoluwHap_1,noun,joke;anecdote,أُمْلُوحَة,3,ملح,3,ملح,ملح
36810,tamoliyH_1,noun,salting;preserving_in_salt,تَمْلِيح,3,ملح,3,ملح,ملح
34224,Limotalaj_1,verb,suck,ٱِمْتَلَج,3,ملج,3,ملج,ملج
33255,mAlaj_1,noun,trowel,مالَج,3,ملج,3,ملج,ملج
36059,malaj-u_1,verb,suck,مَلَج-ُ,3,ملج,3,ملج,ملج
41337,maloj_1,noun,sucking,مَلْج,3,ملج,3,ملج,ملج
39455,Oamolaj_1,noun_prop,Amlaj,أَمْلَج,3,ملج,3,ملج,ملج
11403,LimotalaO_1,verb,be_filled;become_full,ٱِمْتَلَأ,3,ملء,3,مل#,ملء|ملو|ملي
12753,malACap_1,noun,suitability;solvency;fitness;crdibilit_(financire),مَلاءَة,3,ملء,3,مل#,ملء|ملو|ملي
9182,mAlaO_1,verb,support;side_with;join_forces_with,مالَأ,3,ملء,3,مل#,ملء|ملو|ملي
12001,malaO_1,noun,crowd;assembly;audience,مَلَأ,3,ملء,3,مل#,ملء|ملو|ملي
18963,malaO-a_1,verb,fill_up;fill_out;occupy,مَلَأ-َ,3,ملء,3,مل#,ملء|ملو|ملي
12985,maliQ-a_1,verb,be_filled,مَلِئ-َ,3,ملء,3,مل#,ملء|ملو|ملي
13803,maliyC_1,adj,full;filled;replete,مَلِيء,3,ملء,3,مل#,ملء|ملو|ملي
14605,maloC_1,noun,filling;filling_out,مَلْء,3,ملء,3,مل#,ملء|ملو|ملي
39,mamoluwC_1,adj,full;loaded,مَمْلُوء,3,ملء,3,مل#,ملء|ملو|ملي
9918,miloC_1,noun,filling;quantity,مِلْء,3,ملء,3,مل#,ملء|ملو|ملي
544,mumAlaOap_1,noun,partiality;bias;collaboration,مُمالَأَة,3,ملء,3,مل#,ملء|ملو|ملي
6681,mumAliQ_1,noun,collaborator,مُمالِئ,3,ملء,3,مل#,ملء|ملو|ملي
6682,mumAliQ_1,adj,prejudiced;biased,مُمالِئ,3,ملء,3,مل#,ملء|ملو|ملي
551,mumotaliQ_1,noun,full;replete,مُمْتَلِئ,3,ملء,3,مل#,ملء|ملو|ملي
15897,OamolaO_1,verb,fill;be_filled,أَمْلَأ,3,ملء,3,مل#,ملء|ملو|ملي
13995,tamal~aO_1,verb,be_filled;become_full,تَمَلَّأ,3,ملء,3,مل#,ملء|ملو|ملي
25700,malA-u_1,verb,walk_briskly,مَلا-ُ,3,ملو,3,مل#,ملء|ملو|ملي
133,malaw_1,noun,day_and_night,مَلَو,3,ملو,3,مل#,ملء|ملو|ملي
10777,malAwiy~_1,adj,Malawian,مَلاوِيّ,3,ملو,3,مل#,ملء|ملو|ملي
10778,malAwiy~_1,noun,Malawian,مَلاوِيّ,3,ملو,3,مل#,ملء|ملو|ملي
18785,malaY_1,noun,open_country;steppe,مَلَى,3,ملو,3,مل#,ملء|ملو|ملي
21514,malowap_1,noun,malwa_(dry_measure),مَلْوَة,3,ملو,3,مل#,ملء|ملو|ملي
6582,mimolAp_1,noun,dictaphone,مِمْلاة,3,ملو,3,مل#,ملء|ملو|ملي
21006,IimolAC_1,noun,filling;filling_out,إِمْلاء,3,ملي,3,مل#,ملء|ملو|ملي
21012,IimolAC_2,noun,dictation;orthography,إِمْلاء,3,ملي,3,مل#,ملء|ملو|ملي
20996,IimolAC_3,noun,dictate;command,إِمْلاء,3,ملي,3,مل#,ملء|ملو|ملي
11388,IimolAQiy~_1,adj,orthographic;spelling,إِمْلائِيّ,3,ملي,3,مل#,ملء|ملو|ملي
18011,LimotilAC_1,noun,repletion;fullness,ٱِمْتِلاء,3,ملي,3,مل#,ملء|ملو|ملي
18898,LisotamolaY_1,verb,self-impose;be_self-imposed,ٱِسْتَمْلَى,3,ملي,3,مل#,ملء|ملو|ملي
24286,mal~aY_1,verb,entertain;make_enjoy;be_entertained,مَلَّى,3,ملي,3,مل#,ملء|ملو|ملي
23127,maliy~_1,noun,long_time,مَلِيّ,3,ملي,3,مل#,ملء|ملو|ملي
23168,maliy~_1,adj,long_time;for_a_long_time;for_quite_a_while,مَلِيّ,3,ملي,3,مل#,ملء|ملو|ملي
19286,maliy~ap_1,noun,maliyya_(female_bedouin_dress);malaya_(female_bedouin_dress),مَلِيَّة,3,ملي,3,مل#,ملء|ملو|ملي
16789,milAyap_1,noun,full-body_garment,مِلايَة,3,ملي,3,مل#,ملء|ملو|ملي
16781,milAyap_2,noun,bed_sheet,مِلايَة,3,ملي,3,مل#,ملء|ملو|ملي
27422,OamolaY_1,verb,impose;dictate;be_imposed;be_dictated,أَمْلَى,3,ملي,3,مل#,ملء|ملو|ملي
23654,tamal~aY_1,verb,follow;pursue;pay_close_attention,تَمَلَّى,3,ملي,3,مل#,ملء|ملو|ملي
8395,makonak_1,verb,mechanize;motorize,مَكْنَك,4,مكنك,4,مكنك,مكنك
8398,makonakap_1,noun,mechanization;motorization,مَكْنَكَة,4,مكنك,4,مكنك,مكنك
486,miykAniykA_1,noun,mechanic,مِيكانِيكا,4,مكنك,4,مكنك,مكنك
487,miykAniykiy~_1,adj,mechanical;motorized,مِيكانِيكِيّ,4,مكنك,4,مكنك,مكنك
31050,IimokAn_1,noun,possibility;possible;capability,إِمْكان,3,مكن,3,مكن,مكن
12207,IimokAniy~ap_1,noun,possibility;capability,إِمْكانِيَّة,3,مكن,3,مكن,مكن
29280,Lisotamokan_1,verb,take_possession_of;be_capable_of,ٱِسْتَمْكَن,3,مكن,3,مكن,مكن
39429,mak~an_1,verb,enable;make_possible_for;be_allowed;be_given_the_ability,مَكَّن,3,مكن,3,مكن,مكن
26382,makaniy~_1,adj,mechanical,مَكَنِيّ,3,مكن,3,مكن,مكن
40707,mAkin_1,adj,strong;enduring,ماكِن,3,مكن,3,مكن,مكن
14081,makinap_1,noun,machine,مَكِنَة,3,مكن,3,مكن,مكن
38435,makiyn_1,adj,strong;influential,مَكِين,3,مكن,3,مكن,مكن
11735,mayokanap_1,noun,mechanization;motorization,مَيْكَنَة,3,مكن,3,مكن,مكن
8605,miykAniy~_1,adj,mechanical,مِيكانِيّ,3,مكن,3,مكن,مكن
33132,mukonap_1,noun,power;capability,مُكْنَة,3,مكن,3,مكن,مكن
10951,mumokin_1,adj,possible,مُمْكِن,3,مكن,3,مكن,مكن
10952,mumokin_1,noun,possibility,مُمْكِن,3,مكن,3,مكن,مكن
13265,mutamak~in_1,adj,proficient;adept,مُتَمَكِّن,3,مكن,3,مكن,مكن
