,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
2736,2737,{i1ota2a3,f.r.D,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ifotaraD,{ifotaraD,PV,expect;suppose;presume,pos:verb asp:p vox:a mod:i,,trans,,
2737,2738,{ino1a2a3,f.r.d,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofarad,{inofarad,PV,be_isolated;be_alone;stand_apart,pos:verb asp:p vox:a mod:i,,intrans,,
2738,2739,{isota1o2a3,f.r.d,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaforad,{isotaforad,PV,isolate,pos:verb asp:p vox:a mod:i,,trans,,
2739,2740,>a1o2a3,f.r.d,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforad,>aforad,PV,single_out;set_aside;isolate,pos:verb asp:p vox:a mod:i,,trans,,
2740,2741,1a2~a3,f.r.d,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~ad,far~ad,PV,individualize;separate_in_units,pos:verb asp:p vox:a mod:i,,trans,,
2741,2742,1a2a3,f.r.D,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],faraD-i,faraD,PV,impose,pos:verb asp:p vox:a mod:i,,trans,,
2742,2743,ta1a2~3,f.r.d,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~ad,tafar~ad,PV,be_alone;be_singled_out;be_isolated,pos:verb asp:p vox:a mod:i,,intrans,,
2743,2744,{i1ota2a3,f.r.E,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ifotaraE,{ifotaraE,PV,deflower,pos:verb asp:p vox:a mod:i,,trans,,
2744,2745,1a2~a3,f.r.E,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~aE,far~aE,PV,ramify,pos:verb asp:p vox:a mod:i,,trans,,
2745,2746,ta1a2~3,f.r.E,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~aE,tafar~aE,PV,branch_out;spread_out,pos:verb asp:p vox:a mod:i,,trans,,
2746,2747,1a2o3a4,f.r.f.r,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],farofar,farofar,PV,shake,pos:verb asp:p vox:a mod:i,,trans,,
2747,2748,{isota1o2a3,f.r.g,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotaforag,{isotaforag,PV,vomit,pos:verb asp:p vox:a mod:i,,trans,,
2748,2749,>a1o2a3,f.r.g,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforag,>aforag,PV,empty;evacuate,pos:verb asp:p vox:a mod:i,,trans,,
2749,2750,1a2~a3,f.r.g,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~ag,far~ag,PV,empty;evacuate,pos:verb asp:p vox:a mod:i,,trans,,
2750,2751,1a2a3,f.r.g,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],farag-u,farag,PV,be_empty;be_unoccupied,pos:verb asp:p vox:a mod:i,,intrans,,
2751,2752,1a2a3,f.r.g,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],farig-a,farig,PV,be_empty;be_unoccupied,pos:verb asp:p vox:a mod:i,,intrans,,
2752,2753,ta1a2~3,f.r.g,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~ag,tafar~ag,PV,be_unoccupied;be_free_from_work,pos:verb asp:p vox:a mod:i,,intrans,,
2753,2754,>a1o2a3,f.r.H,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforaH,>aforaH,PV,gladden;make_merry,pos:verb asp:p vox:a mod:i,,trans,,
2754,2755,1a2~a3,f.r.H,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~aH,far~aH,PV,gladden;make_merry,pos:verb asp:p vox:a mod:i,,trans,,
2755,2756,1a2a3,f.r.H,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],fariH-a,fariH,PV,rejoice;be_glad,pos:verb asp:p vox:a mod:i,,trans,,
2756,2757,{ino1a2a3,f.r.j,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaraj,{inofaraj,PV,be_opened;display;reveal,pos:verb asp:p vox:a mod:i,,intrans,,
2757,2758,>a1o2a3,f.r.j,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforaj,>aforaj,PV,release;liberate;set_free,pos:verb asp:p vox:a mod:i,,trans,,
2758,2759,1a2~a3,f.r.j,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~aj,far~aj,PV,open;separate,pos:verb asp:p vox:a mod:i,,trans,,
2759,2760,ta1a2~3,f.r.j,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~aj,tafar~aj,PV,observe,pos:verb asp:p vox:a mod:i,,trans,,
2760,2761,1a2o3a4,f.r.j.n,c+nt.c+nt.c+nt.n,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],farojan,farojan,PV,curry;brush,pos:verb asp:p vox:a mod:i,,#n trans,,
2761,2762,{ino1a2a3,f.r.k,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofarak,{inofarak,PV,be_rubbed,pos:verb asp:p vox:a mod:i,,intrans,,
2762,2763,1a2~a3,f.r.k,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~ak,far~ak,PV,rub,pos:verb asp:p vox:a mod:i,,trans,,
2763,2764,1a2a3,f.r.k,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],farak-u,farak,PV,rub,pos:verb asp:p vox:a mod:i,,trans,,
2764,2765,ta1a2~3,f.r.k,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~ak,tafar~ak,PV,be_rubbed,pos:verb asp:p vox:a mod:i,,intrans,,
2765,2766,1a2o3a4,f.r.k.$,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faroka$,faroka$,PV,disarrange,pos:verb asp:p vox:a mod:i,,trans,,
2766,2767,1a2o3a4,f.r.k.l,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],farokal,farokal,PV,flail;thrash,pos:verb asp:p vox:a mod:i,,trans,,
2767,2768,1a2~a3,f.r.m,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~am,far~am,PV,chop_up;grind,pos:verb asp:p vox:a mod:i,,trans,,
2768,2769,1a2a3,f.r.m,c+nt.c+nt.c-nt,1a2a3,1a2a3,LEXICON,[STEM-PV],faram,faram,PV,chop_up;grind,pos:verb asp:p vox:a mod:i,,trans,,
2769,2770,1a2o3a4,f.r.m.l,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faromal,faromal,PV,apply_the_brakes,pos:verb asp:p vox:a mod:i,,trans,,
2770,2771,1a2o3a4,f.r.n.j,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faronaj,faronaj,PV,Europeanize;westernize,pos:verb asp:p vox:a mod:i,,trans,,
2771,2772,ta1a2o3a4,f.r.n.j,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafaronaj,tafaronaj,PV,be_Europeanized;be_westernized,pos:verb asp:p vox:a mod:i,,intrans,,
2772,2773,ta1a2o3a4,f.r.n.s,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafaronas,tafaronas,PV,be_Frenchified,pos:verb asp:p vox:a mod:i,,intrans,,
2773,2774,{i1ota2a3,f.r.q,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ifotaraq,{ifotaraq,PV,separate;bifurcate;split,pos:verb asp:p vox:a mod:i,,trans,,
2774,2775,{ino1a2a3,f.r.q,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaraq,{inofaraq,PV,be_separated;split,pos:verb asp:p vox:a mod:i,,intrans,,
2775,2776,1a2~a3,f.r.q,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~aq,far~aq,PV,separate;differentiate,pos:verb asp:p vox:a mod:i,,trans,,
2776,2777,1A2a3,f.r.q,c+nt.c+nt.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],fAraq,fAraq,PV,depart_from;be_separated_from,pos:verb asp:p vox:a mod:i,,trans,,
2777,2778,1a2a3,f.r.q,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],faraq-u,faraq,PV,differentiate;distinguish;discriminate,pos:verb asp:p vox:a mod:i,,trans,,
2778,2779,ta1a2~3,f.r.q,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~aq,tafar~aq,PV,split;break_up;dissolve;disband,pos:verb asp:p vox:a mod:i,,trans,,
2779,2780,ta1A2a3,f.r.q,c+nt.c+nt.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],tafAraq,tafAraq,PV,split_up;break_up_(from_each_other),pos:verb asp:p vox:a mod:i,,trans,,
2780,2781,1a2o3a4,f.r.q.E,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faroqaE,faroqaE,PV,crack;pop;burst,pos:verb asp:p vox:a mod:i,,trans,,
2781,2782,ta1a2o3a4,f.r.q.E,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafaroqaE,tafaroqaE,PV,crack;pop;burst,pos:verb asp:p vox:a mod:i,,trans,,
2782,2783,{i1ota2a3,f.r.r,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{ifotar~,{ifotar~,PV,gleam;shine;reveal,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
2783,2784,{i1ota2a3,f.r.r,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{ifotar~,{ifotarar,PV,gleam;shine;reveal,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
2784,2785,>a1o2a3,f.r.r,c+nt.c+nt.2,>a1a2~,>a1o2a3,LEXICON,[STEM-PV],>afar~,>aforar,PV,scare_off,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
2785,2786,>a1o2a3,f.r.r,c+nt.c+nt.2,>a1a2~,>a1a2~,LEXICON,[STEM-PV],>afar~,>afar~,PV,scare_off,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
2786,2787,1a2a3,f.r.r,c+nt.c+nt.2,1a2~-i,1a2~,LEXICON,[STEM-PV],far~-i,far~,PV,escape;flee;defect;desert,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
2787,2788,1a2a3,f.r.r,c+nt.c+nt.2,1a2~-i,1a2a3,LEXICON,[STEM-PV],far~-i,farar,PV,escape;flee;defect;desert,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
2788,2789,{i1ota2a3,f.r.s,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ifotaras,{ifotaras,PV,ravish;devour,pos:verb asp:p vox:a mod:i,,trans,,
2789,2790,ta1a2~3,f.r.s,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafar~as,tafar~as,PV,scrutinize;look_firmly_at,pos:verb asp:p vox:a mod:i,,trans,,
2790,2791,{ino1a2a3,f.r.T,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaraT,{inofaraT,PV,be_dissolved;break_up,pos:verb asp:p vox:a mod:i,,intrans,,
2791,2792,>a1o2a3,f.r.T,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforaT,>aforaT,PV,be_excessive;go_too_far,pos:verb asp:p vox:a mod:i,,intrans,,
2792,2793,1a2~a3,f.r.T,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~aT,far~aT,PV,abandon;be_lax,pos:verb asp:p vox:a mod:i,,trans,,
2793,2794,1a2a3,f.r.T,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],faraT-u,faraT,PV,precede;arrive_before;let_loose,pos:verb asp:p vox:a mod:i,,trans,,
2794,2795,1a2o3a4,f.r.T.H,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faroTaH,faroTaH,PV,flatten,pos:verb asp:p vox:a mod:i,,trans,,
2795,2796,ta1a2o3a4,f.r.T.H,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafaroTaH,tafaroTaH,PV,be_flattened,pos:verb asp:p vox:a mod:i,,intrans,,
2796,2797,>a1o2a3,f.r.x,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforax,>aforax,PV,hatch;germinate,pos:verb asp:p vox:a mod:i,,trans,,
2797,2798,1a2~a3,f.r.x,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],far~ax,far~ax,PV,hatch;germinate,pos:verb asp:p vox:a mod:i,,trans,,
2798,2799,{i1ota2a3,f.r.y,c+nt.c+nt.y,{i1ota2aY,{i1ota2,LEXICON,[STEM-PV],{ifotaraY,{ifotar,PV,lie;fabricate;slander,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
2799,2800,>a1o2a3,f.r.y,c+nt.c+nt.y,>a1o2aY,>a1o2,LEXICON,[STEM-PV],>aforaY,>afor,PV,cut_or_split_lengthwise,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
2800,2801,1a2~a3,f.r.y,c+nt.c+nt.y,1a2~aY,1a2~,LEXICON,[STEM-PV],far~aY,far~,PV,cut_or_split_lengthwise,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
2801,2802,1a2a3,f.r.y,c+nt.c+nt.y,1a2aY-i,1a2,LEXICON,[STEM-PV],faraY-i,far,PV,cut_or_split_lengthwise,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
2802,2803,ta1a2~3,f.r.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],tafar~aY,tafar~,PV,be_cut_or_split_lengthwise,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
2803,2804,>a1o2a3,f.r.z,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>aforaz,>aforaz,PV,sort_out;select;classify,pos:verb asp:p vox:a mod:i,,trans,,
2804,2805,1a2a3,f.r.z,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],faraz-i,faraz,PV,sort_out;select;classify,pos:verb asp:p vox:a mod:i,,trans,,
2805,2806,ta1a2o3a4,f.r.z.n,c+nt.c+nt.c+nt.n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafarozan,tafarozan,PV,become_queen,pos:verb asp:p vox:a mod:i,,#n intrans,,
2806,2807,{ino1a2a3,f.s.d,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofasad,{inofasad,PV,be_spoiled;be_corrupted,pos:verb asp:p vox:a mod:i,,intrans,,
2807,2808,{ino1a2a3,f.S.d,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaSad,{inofaSad,PV,drip;perspire,pos:verb asp:p vox:a mod:i,,trans,,
2808,2809,>a1o2a3,f.s.d,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>afosad,>afosad,PV,spoil;corrupt,pos:verb asp:p vox:a mod:i,,trans,,
2809,2810,1a2~a3,f.s.d,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],fas~ad,fas~ad,PV,corrupt;spoil,pos:verb asp:p vox:a mod:i,,trans,,
2810,2811,1a2a3,f.S.d,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],faSad-i,faSad,PV,make_bleed,pos:verb asp:p vox:a mod:i,,trans,,
2811,2812,1a2a3,f.s.d,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],fasad-u,fasad,PV,spoil;corrupt;decompose,pos:verb asp:p vox:a mod:i,,trans,,
2812,2813,ta1a2~3,f.S.d,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafaS~ad,tafaS~ad,PV,drip;perspire,pos:verb asp:p vox:a mod:i,,trans,,
2813,2814,1a2o3a4,f.s.f.r,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],fasofar,fasofar,PV,phosphoresce,pos:verb asp:p vox:a mod:i,,trans,,
2814,2815,1a2o3a4,f.S.f.r,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faSofar,faSofar,PV,phosphoresce,pos:verb asp:p vox:a mod:i,,trans,,
2815,2816,ta1a2o3a4,f.s.f.r,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafasofar,tafasofar,PV,phosphoresce,pos:verb asp:p vox:a mod:i,,trans,,
2816,2817,ta1a2o3a4,f.S.f.r,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tafaSofar,tafaSofar,PV,phosphoresce,pos:verb asp:p vox:a mod:i,,trans,,
2817,2818,1a2o3a4,f.s.f.t,c+nt.c+nt.c+nt.t,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],fasofat,fasofat,PV,treat_with_phosphate,pos:verb asp:p vox:a mod:i,,#t trans,,
2818,2819,1a2o3a4,f.S.f.t,c+nt.c+nt.c+nt.t,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],faSofat,faSofat,PV,treat_with_phosphate,pos:verb asp:p vox:a mod:i,,#t trans,,
2819,2820,{ino1a2a3,f.s.H,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofasaH,{inofasaH,PV,become_wide;be_spacious,pos:verb asp:p vox:a mod:i,,intrans,,
2820,2821,>a1o2a3,f.s.H,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>afosaH,>afosaH,PV,make_room;clear_the_way,pos:verb asp:p vox:a mod:i,,trans,,
2821,2822,>a1o2a3,f.S.H,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>afoSaH,>afoSaH,PV,express_clearly;make_plain,pos:verb asp:p vox:a mod:i,,trans,,
2822,2823,1a2~a3,f.s.H,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],fas~aH,fas~aH,PV,broaden;widen,pos:verb asp:p vox:a mod:i,,trans,,
2823,2824,1a2a3,f.s.H,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],fasaH-a,fasaH,PV,make_room;clear_a_space,pos:verb asp:p vox:a mod:i,,trans,,
2824,2825,1a2a3,f.s.H,c+nt.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],fasuH-u,fasuH,PV,be_roomy,pos:verb asp:p vox:a mod:i,,intrans,,
2825,2826,1a2a3,f.S.H,c+nt.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],faSuH-u,faSuH,PV,be_eloquent,pos:verb asp:p vox:a mod:i,,intrans,,
2826,2827,ta1a2~3,f.s.H,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafas~aH,tafas~aH,PV,become_wide;be_spacious,pos:verb asp:p vox:a mod:i,,intrans,,
2827,2828,ta1a2~3,f.S.H,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafaS~aH,tafaS~aH,PV,speak_eloquently,pos:verb asp:p vox:a mod:i,,trans,,
2828,2829,ta1A2a3,f.S.H,c+nt.c+nt.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],tafASaH,tafASaH,PV,speak_eloquently,pos:verb asp:p vox:a mod:i,,trans,,
2829,2830,{ino1a2a3,f.S.l,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaSal,{inofaSal,PV,be_separated;be_removed,pos:verb asp:p vox:a mod:i,,intrans,,
2830,2831,1a2~a3,f.S.l,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],faS~al,faS~al,PV,classify,pos:verb asp:p vox:a mod:i,,trans,,
2831,2832,1A2a3,f.S.l,c+nt.c+nt.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],fASal,fASal,PV,part_company_with;be_dissociated_from,pos:verb asp:p vox:a mod:i,,trans,,
2832,2833,1a2a3,f.S.l,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],faSal-i,faSal,PV,separate;detach;set_apart,pos:verb asp:p vox:a mod:i,,trans,,
2833,2834,{ino1a2a3,f.S.m,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofaSam,{inofaSam,PV,be_split;be_dissolved,pos:verb asp:p vox:a mod:i,,intrans,,
2834,2835,1a2a3,f.S.m,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],faSam-i,faSam,PV,cause_to_crack;cleave,pos:verb asp:p vox:a mod:i,,trans,,
2835,2836,1a2a3,f.s.q,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],fasaq-u,fasaq,PV,act_immorally;live_sinfully,pos:verb asp:p vox:a mod:i,,trans,,
2836,2837,{isota1o2a3,f.s.r,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotafosar,{isotafosar,PV,interrogate;demand_explanation,pos:verb asp:p vox:a mod:i,,trans,,
2837,2838,1a2~a3,f.s.r,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],fas~ar,fas~ar,PV,explain;interpret,pos:verb asp:p vox:a mod:i,,trans,,
2838,2839,{i1ota2a3,f.S.S,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{ifotaS~,{ifotaS~,PV,peel_off;dismember;separate,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
2839,2840,{i1ota2a3,f.S.S,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{ifotaS~,{ifotaSaS,PV,peel_off;dismember;separate,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
2840,2841,1a2a3,f.S.S,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],faS~-u,faS~,PV,peel;shell,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
2841,2842,1a2a3,f.S.S,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],faS~-u,faSaS,PV,peel;shell,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
2842,2843,1a2~a3,f.S.S,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],faS~aS,faS~aS,PV,peel;shell,pos:verb asp:p vox:a mod:i,,trans,,
2843,2844,ta1a2~3,f.S.S,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafaS~aS,tafaS~aS,PV,be_divided;be_segmented,pos:verb asp:p vox:a mod:i,,intrans,,
2844,2845,1a2a3,f.s.w,c+nt.c+nt.w,1a2A-u,1a2,LEXICON,[STEM-PV],fasA-u,fas,PV,fart_silently,pos:verb asp:p vox:a mod:i,,#-aw defective trans,,
2845,2846,{ino1a2a3,f.s.x,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofasax,{inofasax,PV,be_annulled;be_dissolved;be_revoked,pos:verb asp:p vox:a mod:i,,intrans,,
2846,2847,1a2a3,f.s.x,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],fasax-a,fasax,PV,annul;dissolve;revoke,pos:verb asp:p vox:a mod:i,,trans,,
2847,2848,1a2a3,f.s.x,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],fasix-a,fasix,PV,fade,pos:verb asp:p vox:a mod:i,,trans,,
2848,2849,ta1a2~3,f.s.x,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tafas~ax,tafas~ax,PV,disintegrate;decompose,pos:verb asp:p vox:a mod:i,,trans,,
2849,2850,1a2a3,f.S.y,c+nt.c+nt.y,1a2aY-i,1a2,LEXICON,[STEM-PV],faSaY-i,faS,PV,detach;separate,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
2850,2851,ta1a2~3,f.S.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],tafaS~aY,tafaS~,PV,be_free_from;shake_off;get_rid_of,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
2851,2852,1a2a3,f.t.>,c+nt.c+nt.>,1a2a3-a,1a2,LEXICON,[STEM-PV],fata>-a,fat,PV,cease;desist;stop,pos:verb asp:p vox:a mod:i,,#-a> trans,,
2852,2853,1a2a3,f.t.>,c+nt.c+nt.},1a2i3-a,1a2i3,LEXICON,[STEM-PV],fati}-a,fati},PV,cease;desist;stop,pos:verb asp:p vox:a mod:i,,trans,,
2853,2854,1a2~a3,f.t.$,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],fat~a$,fat~a$,PV,search;inspect,pos:verb asp:p vox:a mod:i,,trans,,
2854,2855,1a2o3a4,f.t.f.t,c+nt.c+nt.c+nt.t,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],fatofat,fatofat,PV,speak_secretly;fritter;crumble,pos:verb asp:p vox:a mod:i,,#t trans,,
2855,2856,{i1ota2a3,f.t.H,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ifotataH,{ifotataH,PV,inaugurate;open,pos:verb asp:p vox:a mod:i,,trans,,
2856,2857,{ino1a2a3,f.t.H,c+nt.c+nt.c-nt,{ino1a2a3,{ino1a2a3,LEXICON,[STEM-PV],{inofataH,{inofataH,PV,be_opened;be_responsive,pos:verb asp:p vox:a mod:i,,intrans,,
